customer_sk	lifetime_orders	lifetime_value	avg_order_value	avg_review_score	avg_delivery_days	favorite_category	rfm_segment	customer_segment	created_at
21661	1	57.69	57.69	5	18	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21662	1	220.88	220.88	5	11	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21663	1	332.38	332.38	5	23	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21664	1	78.20	78.20	5	16	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21665	1	54.00	54.00	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21666	1	266.89	266.89	3	8	telefonia	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21667	1	37.37	37.37	5	6	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21668	1	29.40	29.40	5	3	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21669	1	94.39	94.39	3	14	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21670	1	82.25	82.25	5	11	climatizacao	REGULAR	NEW	2026-05-15 15:13:42.783
21671	1	95.31	95.31	4	8	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21672	1	83.56	83.56	4	10	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21673	2	153.17	76.59	2	3	fashion_bolsas_e_acessorios	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
21674	1	138.14	138.14	5	13	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21675	1	184.59	184.59	5	8	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21676	1	35.77	35.77	5	7	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21677	1	77.57	77.57	4	22	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21678	1	37.77	37.77	4	3	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21679	1	47.42	47.42	5	23	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21680	1	1226.84	1226.84	4	21	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21681	1	123.52	123.52	5	10	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21682	1	88.55	88.55	0	18	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21683	1	137.99	137.99	5	12	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21684	1	52.59	52.59	5	16	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21685	1	265.84	265.84	1	5	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21686	1	32.10	32.10	5	10	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21687	1	172.52	172.52	3	10	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21688	1	84.23	84.23	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21689	1	58.59	58.59	2	13	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21690	1	20.59	20.59	4	5	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21691	1	53.09	53.09	5	7	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21692	1	88.08	88.08	5	5	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21693	1	157.74	157.74	3	14	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21694	1	117.73	117.73	5	9	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21695	1	16.38	16.38	4	2	unknown	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21696	1	31.36	31.36	5	8	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21697	1	72.05	72.05	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21698	2	201.87	100.94	5	9	utilidades_domesticas	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
21699	1	233.31	233.31	1	3	malas_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21700	1	32.38	32.38	5	19	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21701	1	109.38	109.38	1	30	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21702	1	185.89	185.89	3	3	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21703	1	113.89	113.89	4	3	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21704	1	407.90	407.90	1	9	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21705	1	97.01	97.01	1	36	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21706	1	166.62	166.62	5	11	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21707	1	157.32	157.32	5	13	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21708	1	376.39	376.39	3	6	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21709	1	271.43	271.43	5	20	telefonia	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21710	1	75.66	75.66	0	57	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21711	1	84.91	84.91	5	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21712	1	72.14	72.14	4	15	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
21713	1	38.86	38.86	5	4	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21714	1	146.47	146.47	5	5	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21715	2	183.56	91.78	4	12	unknown	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
21716	1	179.12	179.12	5	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21717	1	44.00	44.00	1	37	livros_interesse_geral	REGULAR	NEW	2026-05-15 15:13:42.783
21718	1	33.47	33.47	5	12	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21719	1	48.21	48.21	4	8	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21720	1	31.28	31.28	4	2	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
21721	1	27.38	27.38	5	10	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21722	1	171.63	171.63	4	9	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21723	1	145.58	145.58	5	7	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21724	1	108.10	108.10	5	19	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21725	1	67.44	67.44	5	9	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21726	1	143.22	143.22	3	3	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21727	1	90.93	90.93	3	23	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21728	1	53.00	53.00	5	10	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21729	1	52.85	52.85	5	8	cama_mesa_banho	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21730	1	30.77	30.77	4	4	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
21731	1	81.04	81.04	3	33	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21732	1	51.78	51.78	5	25	eletrodomesticos	REGULAR	NEW	2026-05-15 15:13:42.783
21733	1	73.29	73.29	5	4	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21734	1	492.08	492.08	5	1	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21735	2	303.17	151.59	5	15	cama_mesa_banho	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
21736	1	94.00	94.00	5	8	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21737	1	267.99	267.99	1	4	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21738	1	31.75	31.75	4	18	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21739	1	66.78	66.78	5	5	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21740	1	105.28	105.28	4	8	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21741	1	185.07	185.07	3	14	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21742	1	156.22	156.22	5	9	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21743	1	85.05	85.05	5	10	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21744	1	80.56	80.56	4	8	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21745	1	468.24	468.24	5	7	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21746	1	50.24	50.24	5	7	esporte_lazer	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21747	1	87.43	87.43	5	6	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21748	1	162.21	162.21	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21749	1	120.98	120.98	1	34	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21750	1	48.45	48.45	5	17	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21751	1	166.67	166.67	3	12	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21752	1	64.75	64.75	5	17	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21753	1	106.85	106.85	5	29	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21754	1	168.03	168.03	1	20	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21755	1	77.06	77.06	5	NULL	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21756	1	48.09	48.09	5	12	telefonia_fixa	REGULAR	NEW	2026-05-15 15:13:42.783
21757	1	866.34	866.34	5	8	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21758	1	122.49	122.49	5	9	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21759	1	89.88	89.88	5	14	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21760	1	669.98	669.98	5	9	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21761	1	97.80	97.80	5	12	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21762	1	535.03	535.03	5	13	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21763	1	210.56	210.56	5	11	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21764	1	73.39	73.39	5	9	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
21765	1	32.22	32.22	5	8	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21766	1	60.34	60.34	4	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21767	1	26.38	26.38	4	2	telefonia_fixa	REGULAR	NEW	2026-05-15 15:13:42.783
21768	1	361.25	361.25	1	26	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
21769	1	28.41	28.41	5	5	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21770	1	101.64	101.64	5	10	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21771	1	228.87	228.87	5	17	pet_shop	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21772	1	77.84	77.84	5	19	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21773	1	34.09	34.09	1	12	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21774	1	225.22	225.22	1	5	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21775	1	40.09	40.09	2	12	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21776	1	188.50	188.50	3	14	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21777	1	94.30	94.30	3	23	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21778	1	137.99	137.99	5	16	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21779	1	561.66	561.66	5	13	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
21780	1	130.16	130.16	1	13	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21781	1	208.78	208.78	4	20	industria_comercio_e_negocios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21782	1	103.75	103.75	5	13	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21783	1	631.71	631.71	3	37	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21784	1	57.77	57.77	1	4	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21785	1	34.29	34.29	3	12	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21786	1	57.10	57.10	5	3	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21787	1	76.55	76.55	5	7	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
21788	1	155.62	155.62	1	26	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21789	1	86.81	86.81	4	8	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21790	1	80.11	80.11	1	37	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
21791	1	165.90	165.90	5	3	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21792	1	81.89	81.89	4	15	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21793	1	216.75	216.75	1	NULL	NULL	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21794	2	157.88	78.94	3.5	28.5	relogios_presentes	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
21795	1	68.70	68.70	5	3	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21796	1	44.01	44.01	5	4	audio	REGULAR	NEW	2026-05-15 15:13:42.783
21797	1	124.50	124.50	5	4	bebes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21798	1	86.15	86.15	1	14	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21799	1	227.44	227.44	4	15	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21800	1	47.68	47.68	3	4	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
21801	1	22.10	22.10	4	21	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21802	1	220.86	220.86	2	NULL	unknown	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21803	1	77.99	77.99	3	28	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21804	1	68.29	68.29	4	12	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21805	1	171.44	171.44	4	10	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21806	1	171.12	171.12	3	16	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21807	1	201.89	201.89	5	9	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21808	1	100.36	100.36	5	10	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21809	1	332.07	332.07	5	22	moveis_escritorio	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21810	1	126.26	126.26	5	14	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21811	1	217.96	217.96	3	32	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21812	1	81.82	81.82	5	6	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21813	1	1291.39	1291.39	4	10	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21814	1	45.48	45.48	3	19	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21815	1	108.03	108.03	4	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21816	1	255.88	255.88	4	14	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21817	1	417.98	417.98	3	15	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21818	1	62.54	62.54	5	5	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
21819	1	187.41	187.41	4	19	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
21820	1	126.96	126.96	5	16	casa_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
21821	1	360.66	360.66	4	9	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21822	1	171.34	171.34	2	NULL	NULL	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21823	1	313.65	313.65	4	10	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
21824	1	242.10	242.10	5	19	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21825	1	393.07	393.07	5	12	casa_construcao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21826	1	157.21	157.21	5	3	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21827	1	192.14	192.14	5	29	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21828	1	123.10	123.10	4	7	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21829	1	45.39	45.39	5	6	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21830	1	62.40	62.40	5	18	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21831	1	74.40	74.40	1	16	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
21832	1	39.95	39.95	5	10	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21833	1	40.27	40.27	4	11	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21834	1	360.85	360.85	1	3	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21835	1	212.49	212.49	4	3	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21836	1	120.09	120.09	5	13	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21837	1	84.48	84.48	5	4	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21838	1	110.19	110.19	5	8	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21839	1	270.64	270.64	5	20	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21840	1	72.62	72.62	3	8	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21841	1	35.09	35.09	5	11	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21842	1	273.22	273.22	4	25	construcao_ferramentas_seguranca	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21843	1	37.86	37.86	4	7	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21844	1	129.74	129.74	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21845	1	177.44	177.44	4	5	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21846	1	131.56	131.56	4	18	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21847	1	102.26	102.26	5	3	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21848	1	131.56	131.56	5	13	sinalizacao_e_seguranca	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21849	1	52.38	52.38	5	8	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21850	1	48.17	48.17	5	2	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21851	1	88.90	88.90	4	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21852	1	85.15	85.15	2	18	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21853	1	51.59	51.59	5	14	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21854	1	303.68	303.68	5	6	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
21855	1	182.69	182.69	5	14	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21856	1	50.10	50.10	4	8	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
21857	1	66.60	66.60	4	28	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21858	1	301.38	301.38	5	6	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
21859	1	96.60	96.60	5	6	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21860	1	34.88	34.88	3	8	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21861	1	83.26	83.26	5	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21862	1	459.69	459.69	3	8	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21863	1	68.98	68.98	5	20	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21864	1	22.69	22.69	4	12	eletronicos	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21865	1	55.09	55.09	4	11	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21866	1	138.31	138.31	5	9	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21867	1	66.87	66.87	5	3	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21868	1	653.64	653.64	2	22	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21869	1	47.33	47.33	3	14	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21870	1	32.78	32.78	5	2	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21871	1	105.28	105.28	4	16	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21872	1	127.51	127.51	2	50	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21873	1	140.33	140.33	4	11	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21874	1	162.84	162.84	4	19	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21875	1	204.06	204.06	3	10	casa_conforto	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21876	1	132.27	132.27	3	14	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21877	1	76.38	76.38	5	9	livros_interesse_geral	REGULAR	NEW	2026-05-15 15:13:42.783
21878	1	48.61	48.61	4	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21879	1	21.86	21.86	5	4	esporte_lazer	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21880	1	238.46	238.46	5	7	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21881	1	161.62	161.62	4	12	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21882	1	27.30	27.30	0	5	utilidades_domesticas	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21883	1	205.99	205.99	5	12	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
21884	1	51.10	51.10	5	14	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
21885	1	159.31	159.31	5	16	consoles_games	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21886	1	100.34	100.34	5	12	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21887	1	43.00	43.00	4	4	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21888	1	78.19	78.19	4	2	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
21889	1	86.15	86.15	4	17	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
21890	1	164.62	164.62	1	NULL	NULL	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21891	1	100.33	100.33	5	5	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21892	1	146.04	146.04	5	12	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21893	1	48.22	48.22	5	9	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
21894	1	479.50	479.50	5	23	consoles_games	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21895	2	82.19	41.10	4	9.5	telefonia	REGULAR	REGULAR	2026-05-15 15:13:42.783
21896	1	27.60	27.60	5	33	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
21897	1	197.50	197.50	5	16	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21898	1	122.93	122.93	5	2	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21899	1	265.94	265.94	1	67	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21900	1	300.76	300.76	4	18	instrumentos_musicais	CHAMPIONS	NEW	2026-05-15 15:13:42.783
21901	1	65.43	65.43	1	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21902	1	57.53	57.53	5	26	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
21903	1	49.67	49.67	4	11	bebes	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21904	1	66.72	66.72	4	11	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
21905	1	71.64	71.64	5	11	bebidas	REGULAR	NEW	2026-05-15 15:13:42.783
21906	1	65.87	65.87	5	13	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
21907	1	87.32	87.32	4	5	consoles_games	REGULAR	NEW	2026-05-15 15:13:42.783
21908	1	61.05	61.05	5	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
21909	1	139.11	139.11	1	14	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21910	1	63.81	63.81	5	9	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
21911	1	36.69	36.69	5	18	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
21912	1	275.40	275.40	5	13	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
21913	1	213.98	213.98	4	11	construcao_ferramentas_iluminacao	REGULAR	NEW	2026-05-15 15:13:42.783
21914	1	102.18	102.18	5	7	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21915	1	65.63	65.63	5	6	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
21916	1	478.18	478.18	5	9	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21917	1	24.87	24.87	5	5	eletrodomesticos	REGULAR	NEW	2026-05-15 15:13:42.783
21918	1	219.03	219.03	5	14	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
21919	1	68.48	68.48	5	3	livros_interesse_geral	REGULAR	NEW	2026-05-15 15:13:42.783
21920	1	139.18	139.18	1	NULL	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21921	2	224.68	112.34	2	20.5	utilidades_domesticas	AT_RISK	REGULAR	2026-05-15 15:13:42.783
21922	1	103.49	103.49	5	7	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
21923	1	105.15	105.15	5	9	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
21924	1	77.85	77.85	5	18	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
21925	1	43.22	43.22	5	14	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
21926	1	90.85	90.85	1	9	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
