order_item_sk	order_id	order_item_id	order_sk	customer_sk	product_sk	seller_sk	purchase_date_sk	shipping_limit_date_sk	item_price	freight_value	total_item_value	is_freight_free	high_value_item_flag	dwh_create_date
32319	4a514eb755fe5187e79bb4765ba82d51	2	28518	6432	7914	2644	20170403	20170413	79.90	13.14	93.04	0	0	2026-05-13 13:55:12.650
32320	4a514eb755fe5187e79bb4765ba82d51	3	28518	6432	8684	2644	20170403	20170413	79.90	13.14	93.04	0	0	2026-05-13 13:55:12.650
32321	4a51f8e9dff86ab803142a930f7866cc	1	28519	1207	28954	183	20180405	20180417	31.00	18.23	49.23	0	0	2026-05-13 13:55:12.650
32322	4a520a26516a2fba9ae35945ac6a2229	1	28520	6875	18188	221	20171105	20171110	29.99	17.60	47.59	0	0	2026-05-13 13:55:12.650
32323	4a520a26516a2fba9ae35945ac6a2229	2	28520	6875	18188	221	20171105	20171110	29.99	17.60	47.59	0	0	2026-05-13 13:55:12.650
32324	4a53124ff0021d4eb276c76766d45f71	1	28521	83821	25498	1104	20171009	20171016	59.90	15.18	75.08	0	0	2026-05-13 13:55:12.650
32325	4a544fe98dde76d5f78dde8a2a1986e7	1	28522	92182	1746	2959	20180321	20180328	72.00	13.62	85.62	0	0	2026-05-13 13:55:12.650
32326	4a5470dfcf2368971425d5aa451cf3b9	1	28523	45426	1425	1616	20170826	20170831	59.90	20.91	80.81	0	0	2026-05-13 13:55:12.650
32327	4a550b015950a8b9ad80a0d09ca1c5bb	1	28524	41656	26123	1591	20171226	20180102	105.90	13.08	118.98	0	0	2026-05-13 13:55:12.650
32328	4a567b5979f126d93ca2a6729c7c7138	1	28525	69230	16537	2308	20180404	20180410	54.49	18.26	72.75	0	0	2026-05-13 13:55:12.650
32329	4a571f5e71e16ce232386c80d485db65	1	28526	1737	22765	948	20170119	20170125	35.00	14.72	49.72	0	0	2026-05-13 13:55:12.650
32330	4a57b5cc52a26431753d6ad8668a3e54	1	28527	37580	31145	653	20170724	20170801	205.00	15.04	220.04	0	0	2026-05-13 13:55:12.650
32331	4a57c473825a49217f1360b23fce6e65	1	28528	35180	100	1362	20170820	20170828	109.90	15.52	125.42	0	0	2026-05-13 13:55:12.650
32332	4a580bca631a940ffc9e25c96da01773	1	28529	113	26006	855	20170801	20170807	95.90	16.43	112.33	0	0	2026-05-13 13:55:12.650
32333	4a58a286f3ac0318f970a271f83c0b6c	1	28530	52113	24426	82	20180306	20180312	60.99	27.49	88.48	0	0	2026-05-13 13:55:12.650
32334	4a58db81127d824c22ca14ae7724d8d7	1	28531	59795	6494	549	20171024	20171031	55.49	15.14	70.63	0	0	2026-05-13 13:55:12.650
32335	4a5906e48505c6f9113eb64d283949a6	1	28532	10357	11252	392	20171016	20171020	16.90	15.10	32.00	0	0	2026-05-13 13:55:12.650
32336	4a5906e48505c6f9113eb64d283949a6	2	28532	10357	11252	392	20171016	20171020	16.90	15.10	32.00	0	0	2026-05-13 13:55:12.650
32337	4a5906e48505c6f9113eb64d283949a6	3	28532	10357	11252	392	20171016	20171020	16.90	15.10	32.00	0	0	2026-05-13 13:55:12.650
32338	4a5906e48505c6f9113eb64d283949a6	4	28532	10357	11252	392	20171016	20171020	16.90	15.10	32.00	0	0	2026-05-13 13:55:12.650
32339	4a59b00152497e88a6a4ab7bfe77e04b	1	28533	45885	2961	1553	20171106	20171110	146.99	16.66	163.65	0	0	2026-05-13 13:55:12.650
32340	4a59e2d39100c040ae4b76d2e18cbc10	1	28534	31538	18647	732	20171124	20171130	79.00	13.57	92.57	0	0	2026-05-13 13:55:12.650
32341	4a5a1f0d3ea7bba1b88f2d68e80e4189	1	28535	74880	30662	610	20180821	20180823	46.90	13.54	60.44	0	0	2026-05-13 13:55:12.650
32342	4a5a57c482bf855e998fb45fc1173c83	1	28536	39392	2157	10	20180119	20180124	138.00	12.17	150.17	0	0	2026-05-13 13:55:12.650
32343	4a5a742a2a571604208cc3f88ea253fc	1	28537	1356	7588	2147	20180114	20180125	234.90	18.89	253.79	0	0	2026-05-13 13:55:12.650
32344	4a5ae0241cc3b71a2ebeaafdac23168f	1	28538	16500	17219	1236	20170603	20170612	49.00	18.43	67.43	0	0	2026-05-13 13:55:12.650
32345	4a5ae0241cc3b71a2ebeaafdac23168f	2	28538	16500	26505	732	20170603	20170612	19.90	36.87	56.77	0	0	2026-05-13 13:55:12.650
32346	4a5b3c7775a949350dd6077d40082bb7	1	28539	77162	11418	2624	20171215	20171221	129.00	50.77	179.77	0	0	2026-05-13 13:55:12.650
32347	4a5bef9407a9fb11676211fba6b07c1c	1	28540	47784	31829	1592	20180220	20180226	149.90	15.80	165.70	0	0	2026-05-13 13:55:12.650
32348	4a5bef9407a9fb11676211fba6b07c1c	2	28540	47784	31829	1592	20180220	20180226	149.90	15.80	165.70	0	0	2026-05-13 13:55:12.650
32349	4a5cc9b4e332e03d76bf553a7f2fa5d3	1	28541	55043	25037	1374	20171215	20171222	159.90	16.88	176.78	0	0	2026-05-13 13:55:12.650
32350	4a5d255caafbd8a6296a119b0611d858	1	28543	4713	24684	1638	20170915	20170921	25.00	15.10	40.10	0	0	2026-05-13 13:55:12.650
32351	4a5dd77c42df1a4cf21c142eaacf866f	1	28544	26336	896	133	20170521	20170525	199.90	17.16	217.06	0	0	2026-05-13 13:55:12.650
32352	4a5ec3a39f61790953b9bb48bfd301d4	1	28545	1960	30841	2453	20180719	20180725	141.61	19.14	160.75	0	0	2026-05-13 13:55:12.650
32353	4a5ffb8eac522b1d4e4223394967f25e	1	28546	15894	11939	882	20180313	20180321	69.90	19.46	89.36	0	0	2026-05-13 13:55:12.650
32354	4a61de88a0c36302508ab48724c9c933	1	28547	60390	19743	882	20170804	20170810	89.90	12.13	102.03	0	0	2026-05-13 13:55:12.650
32355	4a6275d157fb6be4f1a49ee025e68c18	1	28548	24058	10425	549	20170917	20170921	89.99	27.17	117.16	0	0	2026-05-13 13:55:12.650
32356	4a62fb19d5fa08fb514619dfcc617b3d	1	28549	83883	23072	1840	20180509	20180516	599.99	12.55	612.54	0	1	2026-05-13 13:55:12.650
32357	4a6309669545b27a89528e2afcf76b6e	1	28550	87689	13662	442	20170706	20170724	190.87	18.59	209.46	0	0	2026-05-13 13:55:12.650
32358	4a6309669545b27a89528e2afcf76b6e	2	28550	87689	13662	442	20170706	20170724	190.87	18.59	209.46	0	0	2026-05-13 13:55:12.650
32359	4a631d69e25800fdf31d9e2d0e08b1ba	1	28551	21013	32201	1382	20170823	20170829	260.00	22.31	282.31	0	0	2026-05-13 13:55:12.650
32360	4a63bdb264d95eae86109b24b4880aee	1	28552	89328	17234	3067	20180326	20180330	53.90	7.39	61.29	0	0	2026-05-13 13:55:12.650
32361	4a64a2d2b19e0614a3a20d705d5d9c56	1	28553	24395	9978	2361	20180129	20180202	104.00	13.75	117.75	0	0	2026-05-13 13:55:12.650
32362	4a64b07f28105fb8ff33ad6f91f4b2c8	1	28554	90824	23044	3034	20180530	20180608	130.00	7.93	137.93	0	0	2026-05-13 13:55:12.650
32363	4a6591a486da3e568782dd196ea19e41	1	28555	78928	1321	858	20180414	20180423	98.90	26.77	125.67	0	0	2026-05-13 13:55:12.650
32364	4a65f44b9d88b8af9f97037e89366abe	1	28556	79691	30607	2147	20170126	20170204	294.90	14.64	309.54	0	0	2026-05-13 13:55:12.650
32365	4a660f659cd47b892fc643f1fa11d707	1	28557	41560	6342	2064	20170402	20170410	89.90	26.89	116.79	0	0	2026-05-13 13:55:12.650
32366	4a661ab7f8cc33b9cb79df5c0b912a73	1	28558	42336	31470	954	20180322	20180328	99.00	16.66	115.66	0	0	2026-05-13 13:55:12.650
32367	4a662ab61cb0e83833f4b6ff3ed84792	1	28559	65477	20534	2859	20180419	20180425	298.00	14.53	312.53	0	0	2026-05-13 13:55:12.650
32368	4a6779a79e8397160e34e7e005321200	1	28560	87320	10868	1541	20180510	20180517	115.00	0.00	115.00	1	0	2026-05-13 13:55:12.650
32369	4a6779a79e8397160e34e7e005321200	2	28560	87320	10868	1541	20180510	20180517	115.00	0.00	115.00	1	0	2026-05-13 13:55:12.650
32370	4a6785c73413aa4b53aecc0c88bf19e3	1	28561	14953	7365	369	20171124	20171130	49.00	17.67	66.67	0	0	2026-05-13 13:55:12.650
32371	4a6785c73413aa4b53aecc0c88bf19e3	2	28561	14953	7365	369	20171124	20171130	49.00	17.67	66.67	0	0	2026-05-13 13:55:12.650
32372	4a67b546b856f02914a14967ded3c7af	1	28562	32805	28096	1718	20180319	20180326	77.90	22.61	100.51	0	0	2026-05-13 13:55:12.650
32373	4a67d501fffed1c90df7fabf5d40b861	1	28563	53074	19084	1034	20171020	20171026	65.99	9.34	75.33	0	0	2026-05-13 13:55:12.650
32374	4a686b47e7eecbd136617bf8ae7c9af4	1	28564	7544	8309	193	20170906	20170913	31.00	25.63	56.63	0	0	2026-05-13 13:55:12.650
32375	4a690c399549365763c91fd29ead7345	1	28565	76385	5532	274	20180505	20180510	235.00	18.36	253.36	0	0	2026-05-13 13:55:12.650
32376	4a69678ecf74bfd34260031c04329b68	1	28566	32920	24176	266	20180722	20180725	159.00	13.41	172.41	0	0	2026-05-13 13:55:12.650
32377	4a69d6c8790e0f6d2ffdf98e6522fef7	1	28567	40631	16735	1245	20170726	20170801	44.10	14.10	58.20	0	0	2026-05-13 13:55:12.650
32378	4a6c7fdefcd879e7b3eca9f4e8186c76	1	28569	26202	26141	1656	20170909	20170913	54.90	25.22	80.12	0	0	2026-05-13 13:55:12.650
32379	4a6d74776f450ae638cd987636c78491	1	28570	72756	20660	2457	20180430	20180507	44.99	22.06	67.05	0	0	2026-05-13 13:55:12.650
32380	4a6de68c76257d69209af11ba0e56fa1	1	28571	29848	29596	830	20180105	20180111	69.90	13.51	83.41	0	0	2026-05-13 13:55:12.650
32381	4a6de96da1acf53b98a7185f65af99c2	1	28572	22106	28584	549	20171109	20171117	40.49	7.78	48.27	0	0	2026-05-13 13:55:12.650
32382	4a6ec8881e005ff561833074489acf93	1	28573	59828	28022	397	20170625	20170703	18.99	7.78	26.77	0	0	2026-05-13 13:55:12.650
32383	4a6f0a7bedd3542b8dc4900bf2a2b2ae	1	28574	11126	20825	2664	20171029	20171103	134.55	18.19	152.74	0	0	2026-05-13 13:55:12.650
32384	4a6f0e75398881152007f6ab2d3f5159	1	28575	86656	1163	1538	20180610	20180614	19.90	12.79	32.69	0	0	2026-05-13 13:55:12.650
32385	4a6f650f54a036cc750d33bfd57269c4	1	28576	1930	21098	2781	20171203	20171207	28.90	9.09	37.99	0	0	2026-05-13 13:55:12.650
32386	4a6f711cc41643b625414ca5f0d0d111	1	28577	15793	28550	3027	20170517	20170523	49.90	25.63	75.53	0	0	2026-05-13 13:55:12.650
32387	4a7062d398b2eba9c25e6483b056df8f	1	28578	75293	10868	1541	20180427	20180504	99.90	0.00	99.90	1	0	2026-05-13 13:55:12.650
32388	4a7187a003cd08090bc8effb19765333	1	28579	47420	18026	1556	20180415	20180419	152.00	12.55	164.55	0	0	2026-05-13 13:55:12.650
32389	4a7187a003cd08090bc8effb19765333	2	28579	47420	18026	1556	20180415	20180419	152.00	12.55	164.55	0	0	2026-05-13 13:55:12.650
32390	4a71c671955d20b872ceb6758387a3e5	1	28580	85031	3967	882	20171128	20171207	135.00	21.44	156.44	0	0	2026-05-13 13:55:12.650
32391	4a71c671955d20b872ceb6758387a3e5	2	28580	85031	3967	882	20171128	20171207	135.00	21.44	156.44	0	0	2026-05-13 13:55:12.650
32392	4a71e2b3cccb7dba085c8961c746578f	1	28581	32527	8936	1366	20180222	20180301	29.50	16.11	45.61	0	0	2026-05-13 13:55:12.650
32393	4a721ffd84fcdf73673c0abbf2035fb3	1	28582	85136	20738	732	20171121	20171127	99.00	17.94	116.94	0	0	2026-05-13 13:55:12.650
32394	4a72b4694f239008b7f61c843bac4bdc	1	28583	44858	8872	2651	20180508	20180515	22.99	18.23	41.22	0	0	2026-05-13 13:55:12.650
32395	4a72d371229f317ace1d8e10f25f5f1f	1	28584	69039	21838	2090	20180610	20180614	160.00	19.00	179.00	0	0	2026-05-13 13:55:12.650
32396	4a735f6373f45ecb870a1d4dbf3217ab	1	28585	20563	1133	2734	20180418	20180424	59.00	13.77	72.77	0	0	2026-05-13 13:55:12.650
32397	4a742fa7344845af73696d98a380f430	1	28586	13390	11584	433	20180209	20180215	64.90	24.90	89.80	0	0	2026-05-13 13:55:12.650
32398	4a74e1934860e224f8750db3cbc1e991	1	28587	27542	17312	74	20170828	20170901	96.00	15.42	111.42	0	0	2026-05-13 13:55:12.650
32399	4a757189692c5edda3f4491ed110f223	1	28588	86639	8737	2925	20180120	20180124	699.00	86.21	785.21	0	1	2026-05-13 13:55:12.650
32400	4a7676ed277c46594e4bc347c5be54df	1	28589	46119	1930	2459	20180508	20180514	29.99	17.95	47.94	0	0	2026-05-13 13:55:12.650
32401	4a778bf83b14e5f0f74e35bf9dea4a7c	1	28590	72225	28508	2933	20180218	20180222	29.99	7.78	37.77	0	0	2026-05-13 13:55:12.650
32402	4a77a1a8add8db5a1d2cb407b6923849	1	28591	8940	11083	1545	20180119	20180125	19.99	15.10	35.09	0	0	2026-05-13 13:55:12.650
32403	4a78a79abcb01edd282c54c5c9cdaac2	1	28592	67447	17589	1110	20170403	20170410	59.00	19.71	78.71	0	0	2026-05-13 13:55:12.650
32404	4a78f9fe9c743a66531a6063ec8a46db	1	28593	18623	9649	415	20170425	20170502	128.90	35.52	164.42	0	0	2026-05-13 13:55:12.650
32405	4a7ba6325c33a13c0b278d17d8852b60	1	28594	2457	11195	1896	20170525	20170531	179.90	17.02	196.92	0	0	2026-05-13 13:55:12.650
32406	4a7bd485a7782360556161a38c725e5b	1	28595	42659	27552	1241	20180608	20180618	34.90	15.23	50.13	0	0	2026-05-13 13:55:12.650
32407	4a7c656f502a83b8faeb608f3f1f9f46	1	28596	35030	20421	1886	20180821	20180824	53.49	9.12	62.61	0	0	2026-05-13 13:55:12.650
32408	4a7cdb3a49afbb2ed402941490694849	1	28597	87655	1264	2950	20180521	20180523	19.33	19.32	38.65	0	0	2026-05-13 13:55:12.650
32409	4a7cf245701068d38d441791b735e4bd	1	28598	52865	16895	1535	20180507	20180511	18.99	7.39	26.38	0	0	2026-05-13 13:55:12.650
32410	4a7daecdbb69d275f72866f7f8d00448	1	28599	12811	15348	1656	20171210	20171214	46.99	25.22	72.21	0	0	2026-05-13 13:55:12.650
32411	4a7e501d52646aa17370e1fab300be67	1	28600	10673	5693	2482	20180226	20180306	89.99	27.17	117.16	0	0	2026-05-13 13:55:12.650
32412	4a7f6dd027d9a492108f77d26d69e304	1	28601	57904	19447	1838	20171112	20171121	269.00	10.70	279.70	0	0	2026-05-13 13:55:12.650
32413	4a7fec8a4c23ee32ac7511b05ad44230	1	28602	28918	12831	796	20180612	20180618	24.90	15.27	40.17	0	0	2026-05-13 13:55:12.650
32414	4a80d02a2e717959a7a3c7c8aafd6c72	1	28603	57436	6747	35	20180301	20180316	249.00	29.12	278.12	0	0	2026-05-13 13:55:12.650
32415	4a80d02a2e717959a7a3c7c8aafd6c72	2	28603	57436	6747	35	20180301	20180316	249.00	29.12	278.12	0	0	2026-05-13 13:55:12.650
32416	4a81bd2160d16f8b9323ad482891284d	1	28604	63931	6650	1733	20170616	20170622	149.90	21.89	171.79	0	0	2026-05-13 13:55:12.650
32417	4a8282603a79261a20695480745da4c3	1	28605	38012	31229	1017	20180327	20180403	56.00	13.75	69.75	0	0	2026-05-13 13:55:12.650
32418	4a8282603a79261a20695480745da4c3	2	28605	38012	31229	1017	20180327	20180403	56.00	13.75	69.75	0	0	2026-05-13 13:55:12.650
32419	4a82a56f850507b43e8aceaed75a091b	1	28606	65491	11236	443	20180326	20180402	90.48	24.76	115.24	0	0	2026-05-13 13:55:12.650
32420	4a84096c064c8cd3d887cf815a923c06	1	28607	93326	4919	85	20171027	20171103	169.97	13.32	183.29	0	0	2026-05-13 13:55:12.650
32421	4a8493d781a65dfb623103a5dedf44fa	1	28608	93961	13330	297	20180818	20180823	219.00	19.63	238.63	0	0	2026-05-13 13:55:12.650
32422	4a84b6a294715d6efbd396a9ecece857	1	28609	45325	6843	1302	20180406	20180412	17.98	7.71	25.69	0	0	2026-05-13 13:55:12.650
32423	4a84b6a294715d6efbd396a9ecece857	2	28609	45325	6843	1302	20180406	20180412	17.98	7.71	25.69	0	0	2026-05-13 13:55:12.650
32424	4a84e6f77b93de41193b2b792ff366ca	1	28610	33119	20821	1010	20180313	20180320	47.59	18.23	65.82	0	0	2026-05-13 13:55:12.650
32425	4a8540117ab8b9696ac6ffe3b37e4acc	1	28611	88003	28413	33	20170817	20170824	249.00	26.29	275.29	0	0	2026-05-13 13:55:12.650
32426	4a855a494e08248858074dddad7f5b6a	1	28612	72465	7247	158	20170504	20170510	89.90	18.91	108.81	0	0	2026-05-13 13:55:12.650
32427	4a8838c86657a598964a2e50960e92c5	1	28613	93696	28971	858	20171124	20171130	170.00	16.82	186.82	0	0	2026-05-13 13:55:12.650
32428	4a884f5dad6f1f7948b09930904b6f19	1	28614	5406	27474	2672	20170304	20170309	69.90	15.70	85.60	0	0	2026-05-13 13:55:12.650
32429	4a8850f69928d666a410ca68a461f867	1	28615	65413	7729	1199	20180302	20180308	59.90	15.17	75.07	0	0	2026-05-13 13:55:12.650
32430	4a89e6eb1bda97d56896581b1f3cb740	1	28616	64805	7102	1053	20180507	20180511	39.99	22.06	62.05	0	0	2026-05-13 13:55:12.650
32431	4a8a7a258a9aea5f2d644c863f0c1450	1	28617	84946	20784	1641	20170330	20170406	23.90	17.78	41.68	0	0	2026-05-13 13:55:12.650
32432	4a8b56b6641818f8cf2457dedd663bcf	1	28618	32175	31339	1065	20180528	20180601	29.90	7.87	37.77	0	0	2026-05-13 13:55:12.650
32433	4a8c411435966af42c48f7de7714c2f6	1	28619	66310	12239	1219	20170626	20170707	169.00	17.92	186.92	0	0	2026-05-13 13:55:12.650
32434	4a8dd75d2cdd9cb708636e1aa5a1bb29	1	28620	8444	28834	1931	20180224	20180228	179.90	21.75	201.65	0	0	2026-05-13 13:55:12.650
32435	4a8e88b3aeb9aa051f967f7f551213ab	1	28621	66241	5212	1236	20170510	20170516	79.00	15.30	94.30	0	0	2026-05-13 13:55:12.650
32436	4a8f891261e65e3492bec04649cbaf57	1	28622	2393	26587	1877	20180508	20180516	159.90	18.03	177.93	0	0	2026-05-13 13:55:12.650
32437	4a8fccc87339f7fe555c652c9e5e7c97	1	28623	59535	10980	1603	20170602	20170608	49.90	16.11	66.01	0	0	2026-05-13 13:55:12.650
32438	4a8fccc87339f7fe555c652c9e5e7c97	2	28623	59535	10980	1603	20170602	20170608	49.90	16.11	66.01	0	0	2026-05-13 13:55:12.650
32439	4a8fe18e8771bd810821df6dcf3428e2	1	28624	19242	20960	2958	20170629	20170705	59.99	13.44	73.43	0	0	2026-05-13 13:55:12.650
32440	4a908627ddc9e257e5e9123ac4394e41	1	28625	16380	28436	442	20180110	20180116	276.90	21.18	298.08	0	0	2026-05-13 13:55:12.650
32441	4a90af3e85dd563884e2afeab1091394	1	28626	90381	32907	623	20170821	20170825	106.20	9.56	115.76	0	0	2026-05-13 13:55:12.650
32442	4a90fdde0d8f47bc83f32f3f39082f94	1	28627	29870	1307	2644	20171202	20171207	29.90	8.11	38.01	0	0	2026-05-13 13:55:12.650
32443	4a91a1ba7768e400ff40aad6730251ed	1	28628	70457	12712	2677	20171126	20171205	231.70	17.38	249.08	0	0	2026-05-13 13:55:12.650
32444	4a91ab50eb21ac9d39b0a581487fb252	1	28629	80190	32750	1915	20180626	20180702	199.99	19.50	219.49	0	0	2026-05-13 13:55:12.650
32445	4a91f42df2d4a84668e0c30d7880c7c0	1	28630	5610	8323	3074	20180325	20180329	49.90	14.44	64.34	0	0	2026-05-13 13:55:12.650
32446	4a9200466bbeb3208e8b5fe268315105	1	28631	81269	4039	1559	20180314	20180320	75.60	15.41	91.01	0	0	2026-05-13 13:55:12.650
32447	4a924ea5f531ea1fb54abf03073a20d9	1	28632	83777	14656	2180	20180323	20180402	31.99	27.08	59.07	0	0	2026-05-13 13:55:12.650
32448	4a94f985ef69a52bcd0562790587a857	1	28633	77837	620	1808	20170712	20170718	28.90	17.63	46.53	0	0	2026-05-13 13:55:12.650
32449	4a9535cd904e916ca0286823298d30ed	1	28634	6042	24544	1199	20171124	20171206	339.90	18.14	358.04	0	0	2026-05-13 13:55:12.650
32450	4a95fefb52a7a5a0d882ba840d33954d	1	28635	71055	31161	1695	20170215	20170219	29.99	14.52	44.51	0	0	2026-05-13 13:55:12.650
32451	4a98152d0c65138f9f701c576b24b7b7	1	28636	3177	8397	1300	20180320	20180326	24.90	17.06	41.96	0	0	2026-05-13 13:55:12.650
32452	4a987097277f21bd90f8d6e50af76593	1	28637	52040	25592	2928	20180812	20180815	24.99	22.11	47.10	0	0	2026-05-13 13:55:12.650
32453	4a99025f5af0af1eb1b6602980ae4a82	1	28638	25041	23044	3034	20180729	20180802	180.00	16.36	196.36	0	0	2026-05-13 13:55:12.650
32454	4a9926db4f145a7facd1709ecf22bb25	1	28639	19973	27040	1955	20180208	20180214	149.00	40.37	189.37	0	0	2026-05-13 13:55:12.650
32455	4a9a9d64ccb1bbcb0db6634dbfae10d6	1	28640	50455	26598	1506	20170904	20170911	12.99	16.11	29.10	0	0	2026-05-13 13:55:12.650
32456	4a9aa52753aac6caa45637771c96ace4	1	28641	56212	27149	2890	20180112	20180119	49.90	16.11	66.01	0	0	2026-05-13 13:55:12.650
32457	4a9abb72c66423766ec1a903dc6c70fb	1	28642	58821	20781	2147	20171123	20171129	54.90	15.14	70.04	0	0	2026-05-13 13:55:12.650
32458	4a9c9be798acfc1e1539c75f2477b9b3	1	28643	85001	16212	388	20171214	20171227	112.00	12.28	124.28	0	0	2026-05-13 13:55:12.650
32459	4a9d3281429a5cb0ed545ff8aa3f6f93	1	28644	9627	28971	858	20171211	20171215	170.00	33.64	203.64	0	0	2026-05-13 13:55:12.650
32460	4a9dc2faaef0d40f57769730138a0be2	1	28645	73856	13065	1980	20171001	20171009	45.00	17.92	62.92	0	0	2026-05-13 13:55:12.650
32461	4a9dc2faaef0d40f57769730138a0be2	2	28645	73856	13065	1980	20171001	20171009	45.00	17.92	62.92	0	0	2026-05-13 13:55:12.650
32462	4a9dc2faaef0d40f57769730138a0be2	3	28645	73856	13065	1980	20171001	20171009	45.00	17.92	62.92	0	0	2026-05-13 13:55:12.650
32463	4a9dc2faaef0d40f57769730138a0be2	4	28645	73856	13065	1980	20171001	20171009	45.00	17.92	62.92	0	0	2026-05-13 13:55:12.650
32464	4a9e7a4311dfd6488a1501266a1cdf9f	1	28646	78165	29061	1278	20180723	20180730	84.99	18.40	103.39	0	0	2026-05-13 13:55:12.650
32465	4a9e7a4311dfd6488a1501266a1cdf9f	2	28646	78165	29061	1278	20180723	20180730	84.99	18.40	103.39	0	0	2026-05-13 13:55:12.650
32466	4a9eee375aed716abf318683789faf01	1	28647	57641	22920	1541	20180726	20180806	110.00	22.70	132.70	0	0	2026-05-13 13:55:12.650
32467	4aa035e4e8e12fb1a3b3127f1c561760	1	28648	56455	12831	796	20180515	20180518	24.90	7.39	32.29	0	0	2026-05-13 13:55:12.650
32468	4aa0a4cc479d198113baae85bbb801c8	1	28649	78338	17127	335	20170818	20170824	59.98	21.26	81.24	0	0	2026-05-13 13:55:12.650
32469	4aa0af6a36b380f42a173210f1d15a1e	1	28650	43874	27040	1955	20171019	20171025	189.99	40.66	230.65	0	0	2026-05-13 13:55:12.650
32470	4aa1a55da45bb1b3b091aba5f4e37783	1	28651	6453	889	669	20180818	20180823	38.79	12.93	51.72	0	0	2026-05-13 13:55:12.650
32471	4aa1a996d80cacb74d1653b2cf934be0	1	28652	49505	24192	2524	20180709	20180715	34.95	16.20	51.15	0	0	2026-05-13 13:55:12.650
32472	4aa2c369fa1e9993bdf69bc12ee57abb	1	28653	87974	7033	909	20171208	20171214	49.90	14.10	64.00	0	0	2026-05-13 13:55:12.650
32473	4aa353cc7496d36dad27d939dfdfe59e	1	28654	92574	12054	555	20180326	20180330	549.90	13.25	563.15	0	1	2026-05-13 13:55:12.650
32474	4aa36d64bbdf0ebd46f1910fc4595373	1	28655	48693	9105	2857	20170716	20170724	35.99	24.66	60.65	0	0	2026-05-13 13:55:12.650
32475	4aa36d64bbdf0ebd46f1910fc4595373	2	28655	48693	9105	2857	20170716	20170724	35.99	24.66	60.65	0	0	2026-05-13 13:55:12.650
32476	4aa3affa1cabce4defa1f592b369baba	1	28656	84029	12512	1555	20180618	20180622	185.90	25.17	211.07	0	0	2026-05-13 13:55:12.650
32477	4aa4117ef80bbe1e9457269d73a68580	1	28657	9743	20854	1325	20170803	20170809	37.50	17.60	55.10	0	0	2026-05-13 13:55:12.650
32478	4aa4117ef80bbe1e9457269d73a68580	2	28657	9743	20854	1325	20170803	20170809	37.50	17.60	55.10	0	0	2026-05-13 13:55:12.650
32479	4aa4117ef80bbe1e9457269d73a68580	3	28657	9743	20854	1325	20170803	20170809	37.50	17.60	55.10	0	0	2026-05-13 13:55:12.650
32480	4aa4c6a8e7b2646986b65117bf36e67f	1	28658	12216	20987	1641	20180203	20180216	31.90	15.10	47.00	0	0	2026-05-13 13:55:12.650
32481	4aa5e89a54afc5cbb187bc2bccfdfe33	1	28659	19151	25877	48	20171203	20171207	105.90	16.50	122.40	0	0	2026-05-13 13:55:12.650
32482	4aa6f8587d01107fdca9a881e1eb7e22	1	28660	49088	15579	193	20180518	20180523	230.00	75.01	305.01	0	0	2026-05-13 13:55:12.650
32483	4aa759af4b1d00704872c9858f500702	1	28661	73978	18203	671	20170320	20170328	49.90	10.96	60.86	0	0	2026-05-13 13:55:12.650
32484	4aa92c909b164d4b1529ca7fbbe2fd73	1	28662	42518	9106	1236	20170917	20170925	79.00	15.30	94.30	0	0	2026-05-13 13:55:12.650
32485	4aa95ac048b026918957d83319f5eca6	1	28663	26325	20292	158	20170207	20170211	99.90	18.98	118.88	0	0	2026-05-13 13:55:12.650
32486	4aa9da5533740e416c8a3ccb338e5c49	1	28664	93112	4696	1296	20171211	20171215	19.90	15.10	35.00	0	0	2026-05-13 13:55:12.650
32487	4aaa128c3570cc43f4fcda4db37d0d25	1	28665	63989	25179	2458	20170808	20170814	49.90	14.10	64.00	0	0	2026-05-13 13:55:12.650
32488	4aaa7913ae2e01354746761242815566	1	28666	45318	24205	2157	20170820	20170904	150.00	15.80	165.80	0	0	2026-05-13 13:55:12.650
32489	4aaae2aa1aaf68062749b93fbe24d6cc	1	28667	52555	30868	2549	20180405	20180411	68.90	52.61	121.51	0	0	2026-05-13 13:55:12.650
32490	4aaaefa45fefe779e9ab924f17eb4999	1	28668	42048	12564	1355	20171130	20171206	39.90	14.10	54.00	0	0	2026-05-13 13:55:12.650
32491	4aac204400464cdc3239fecb78095120	1	28669	26670	17118	1392	20171208	20171214	69.90	13.51	83.41	0	0	2026-05-13 13:55:12.650
