order_sk	order_id	customer_sk	purchase_date_sk	order_status	total_items	total_item_amount	total_freight_amount	total_payment_amount	avg_review_score	is_delivered	delivery_days	estimated_delivery_days	is_delayed	delivery_delay_days	approval_days
12881	21b040554a153e4deafd3f3faf6e9b60	6167	20180305	delivered	1	119.00	102.47	221.47	1	1	31	21	1	10	12
12882	21b0a5108bb56f3391fa2db965e76bd0	34266	20171006	delivered	1	49.77	15.10	64.87	4	1	12	26	0	-14	4749
12883	21b1633fe86b264bfedf62b262d950e2	83052	20170413	delivered	1	50.90	26.62	77.52	5	1	19	46	0	-27	17
12884	21b1c98d8e52fa31d859540e69e84c29	34045	20170411	delivered	1	27.90	24.84	52.74	5	1	21	37	0	-16	8
12885	21b1cde01224deaa8db59b838cfd9c16	78981	20171124	delivered	2	75.80	38.46	114.26	4	1	7	20	0	-13	134
12886	21b2387b9fb6ecefaad3713e09e067ea	26873	20170629	delivered	2	57.10	30.20	87.30	5	1	7	22	0	-15	11
12887	21b2689d22f457f04c68814cb269764d	79264	20180802	delivered	1	54.90	15.48	70.38	5	1	6	13	0	-7	45
12888	21b395301d11765dc88d8eca4c75d0ff	78114	20180226	delivered	1	394.65	17.51	412.16	1	1	4	21	0	-17	10
12889	21b47da23dc2187f6da58dfd7698faa8	36055	20171113	delivered	1	154.90	8.34	163.24	1	1	23	14	1	9	1648
12890	21b6a31c126b44d94eed3a4ee2e739c6	9642	20180318	delivered	1	475.00	11.09	486.09	5	1	5	11	0	-6	12
12891	21b6d1e7385572036e50357aacbddf0d	7071	20180410	delivered	1	32.00	8.29	40.29	3	1	2	14	0	-12	23
12892	21b839e8ec7b148d9a2ed05f2a54a1bc	25200	20180505	delivered	1	299.00	45.74	344.74	4	1	16	38	0	-22	4453
12893	21b8b46679ea6482cbf911d960490048	76748	20180508	delivered	1	33.41	11.39	44.80	5	1	2	27	0	-25	12
12894	21b91053280b58b39247f63e52fc4c6b	85249	20180411	delivered	1	18.99	12.79	31.78	5	1	6	22	0	-16	14
12895	21b966a378471db65c18fa4ca20d6800	90389	20180821	delivered	1	116.90	15.92	132.82	5	1	6	15	0	-9	16
12896	21b97cd3f3ef1ede9e0f4e56103a476c	8641	20170301	delivered	1	98.99	15.80	114.79	5	1	10	19	0	-9	1117
12897	21b9bb429b09c08b2ae81e3ed20e8d2f	73480	20180827	delivered	1	129.90	9.07	138.97	5	1	2	3	0	-1	42
12898	21babe33a62ea8ca20539175f5f77dd2	63960	20180512	delivered	1	25.99	8.88	34.87	4	1	3	11	0	-8	18
12899	21bce62cff4eacc6c074129488939291	24556	20180322	delivered	1	122.99	37.55	160.54	5	1	33	28	1	5	12
12900	21bdc97768bc2e7a3e428d0ede7deb85	57227	20180301	delivered	1	27.90	16.79	44.69	5	1	36	33	1	3	2119
12901	21bdcd7a400bf562a9db97671d31b2d7	74038	20171218	delivered	1	54.90	9.34	64.24	5	1	8	18	0	-10	60
12902	21be7b54dbb2dffade63645014982524	24596	20180117	delivered	1	74.90	15.27	90.17	5	1	10	23	0	-13	13
12903	21be81b09ccb9f3d183ce25919c8c30f	79875	20170808	delivered	2	351.00	37.60	388.60	5	1	11	34	0	-23	1447
12904	21bf30b67562ae46581be368cdd971a6	13382	20180621	delivered	1	149.90	21.32	171.22	5	1	12	46	0	-34	18
12905	21bffa9bb2f8540013b0eb048699805d	51342	20171112	delivered	1	219.99	25.99	245.98	5	1	18	24	0	-6	22
12906	21c03a286e71d3afc682942e4c8eb2bf	11161	20180106	delivered	1	99.90	43.11	143.01	5	1	16	31	0	-15	9
12907	21c1039048f32ccc62b779bcfd5ac43d	33972	20180502	delivered	1	249.90	36.88	286.78	5	1	5	20	0	-15	132
12908	21c1e4b87c9c6695a749181ed6286926	31493	20170410	delivered	1	99.99	17.44	117.43	3	1	10	24	0	-14	12
12909	21c24f8f2452ec20a5184abfb269c35e	31939	20180808	delivered	1	44.90	12.61	57.51	4	1	8	7	1	1	15
12910	21c3341507027110a7485509b9fb63a4	55991	20170927	delivered	1	20.30	8.11	28.41	5	1	7	16	0	-9	22
12911	21c362b5b414c727c47d29ae5a653c3e	2401	20180311	delivered	1	29.00	18.23	47.23	5	1	10	29	0	-19	1806
12912	21c3a36070a838388e823449f206f263	85070	20171011	delivered	1	23.99	11.85	35.84	4	1	12	23	0	-11	14
12913	21c4830753ec0aef4a21072587e6711b	5309	20180122	delivered	1	17.89	15.79	33.68	4	1	8	24	0	-16	159
12914	21c4eaa80017bdc1e03506f96acd248a	33030	20171009	delivered	1	98.00	27.23	125.23	5	1	12	30	0	-18	1728
12915	21c62929864d549aa9caca4f25b7e053	64893	20180405	delivered	1	189.99	18.24	208.23	5	1	11	18	0	-7	73
12916	21c67b5e714499b18a07580f8f0b65cb	45725	20180505	delivered	1	119.90	42.70	162.60	5	1	6	25	0	-19	11
12917	21c71f62d2554e1ad6c8ba9dc7af2c62	37792	20171221	delivered	1	59.99	14.17	74.16	5	1	13	29	0	-16	1432
12918	21c7a9262770a699c3144f54152e0b27	4247	20180504	delivered	1	145.00	18.89	163.89	5	1	18	24	0	-6	17
12919	21c8e489ad81de6c543c6e3964f8038f	43784	20171110	shipped	1	19.50	8.27	27.77	1	0	NULL	NULL	0	NULL	17
12920	21c9855588b3946347dcaa1f159edcd8	35698	20180602	delivered	1	12.90	8.88	21.78	5	1	4	26	0	-22	11
12921	21c9e1884faf91f5fc65224d92b2ef83	8118	20170705	delivered	1	99.00	9.44	108.44	2	1	2	16	0	-14	12
12922	21ca56b276a6b8d082a1261f33786085	65376	20171213	delivered	1	49.90	14.10	66.46	3	1	16	28	0	-12	8
12923	21cab9105bc6c133b002932a53bcfe85	12070	20171121	delivered	1	104.90	21.22	126.12	3	1	8	21	0	-13	31
12924	21cade19cb2ceb4f1e5c9f9aa0daa4a9	35324	20171230	delivered	1	109.95	27.31	137.26	5	1	19	38	0	-19	11
12925	21cb15950725534b614707f82846010e	19787	20180827	delivered	1	20.20	7.40	27.60	5	1	2	7	0	-5	9
12926	21cb4961399b846b168d0358100f473b	40016	20180125	delivered	1	49.95	15.10	65.05	2	1	27	39	0	-12	29
12927	21cc735821fa5ceea85bbf778b86f059	74832	20180615	delivered	1	279.97	35.72	315.69	5	1	9	32	0	-23	23
12928	21ccfd8ee777c40d2407604c5ddd2db1	34212	20170206	delivered	1	99.90	18.98	118.88	5	1	15	25	0	-10	9
12929	21cd0176d6da15971444fa43f4e02137	81510	20180318	delivered	1	62.90	8.88	71.78	5	1	4	11	0	-7	21
12930	21cd0af59d306fa46a923c811618e3be	35457	20170829	delivered	1	69.90	14.08	83.98	3	1	22	17	1	5	13
12931	21cdcda0dab99c19306dca0f9ea2f7d4	90780	20170513	delivered	1	129.90	13.16	143.06	5	1	5	18	0	-13	12
12932	21ce1808ea117d397cae34b95036a4c7	20395	20180114	delivered	1	19.90	16.79	36.69	4	1	17	26	0	-9	19
12933	21cf2a548764530e2638e941f0dc7fed	27622	20180414	delivered	1	119.99	30.38	150.37	5	1	16	34	0	-18	23
12934	21cf778cbc216b501945041921a3aed5	70681	20170206	delivered	1	399.90	13.41	413.31	5	1	3	23	0	-20	1396
12935	21d010a46099888da9e0d57e48d5a0f2	93235	20180320	delivered	1	24.99	7.39	32.38	1	1	8	13	0	-5	12
12936	21d032917e4ed1476f16ce92d0d8fdd4	85929	20180214	delivered	2	99.80	26.74	126.54	4	1	7	20	0	-13	21
12937	21d1525b1f8b575155ad84f1cac8416b	33604	20180220	delivered	1	59.90	18.31	78.21	5	1	10	20	0	-10	50
12938	21d264a9f2582bccf55b8e9d9435a6e5	50351	20170505	delivered	1	11.90	14.52	26.42	3	1	21	25	0	-4	21
12939	21d2e2d8b3a14a3cfc55a3274fe26344	16455	20180218	delivered	1	13.65	15.10	28.75	5	1	22	26	0	-4	2562
12940	21d31703cd5df37e311206bf328b022d	93665	20180207	delivered	1	271.92	14.92	286.84	5	1	13	37	0	-24	24
12941	21d33068d3dfe0561f1b60cc9be732e8	18005	20180427	shipped	1	499.99	69.17	569.16	2	0	NULL	NULL	0	NULL	17
12942	21d4d409001930a8266042afbc040039	87048	20171108	invoiced	1	189.90	69.69	259.59	2	0	NULL	NULL	0	NULL	953
12943	21d5a8c3c47b36c7e6a5d06cd1a89087	29542	20180305	delivered	1	391.87	98.15	490.02	1	1	30	21	1	9	62
12944	21d601597d3c4723d5e5f81dc1d2c01e	83320	20180228	delivered	1	20.00	16.79	36.79	5	1	15	29	0	-14	19
12945	21d7cc8e7e9305ef7b30554a2227493d	41106	20180809	delivered	1	68.50	14.79	83.29	2	1	18	13	1	5	71
12946	21d8497f62e0a7a9a219af444cbd2b28	30087	20180615	delivered	1	139.99	56.44	196.43	1	1	39	47	0	-8	3499
12947	21d84fdbaead25cecf565df87958cbb0	12379	20171223	delivered	1	149.99	45.13	195.12	5	1	18	38	0	-20	5252
12948	21d9d32f8191125284565e1600219667	44968	20171114	delivered	1	240.00	30.72	270.72	4	1	17	27	0	-10	20
12949	21dc00cebbf91043aad476465c49c42f	59712	20180516	delivered	1	116.90	0.00	116.90	2	1	19	16	1	3	17
12950	21dcaddbfa9fae12149a7c46cb6590eb	28623	20170921	delivered	1	183.00	9.03	192.03	5	1	5	15	0	-10	16
12951	21dcd2fcf462127526881cdf07741ab7	32158	20180508	delivered	1	549.90	18.73	568.63	5	1	6	21	0	-15	1497
12952	21dcd7ede33a335560d594e78f70499b	24489	20180424	delivered	1	59.90	20.84	80.74	5	1	8	17	0	-9	540
12953	21dd600edd64e225d04af3670d1803b3	87953	20180505	delivered	1	53.90	16.07	69.97	5	1	9	38	0	-29	19
12954	21de78ac0578363ecb087f82755e6593	77918	20170212	delivered	1	39.90	15.56	55.46	5	1	8	30	0	-22	19
12955	21df4877f402eea02a4c1aab13411b1f	9243	20180802	delivered	1	120.00	31.86	151.86	5	1	6	14	0	-8	17
12956	21df9077cc34b937131aa902d45be9c5	80936	20170719	delivered	1	119.90	20.08	139.98	5	1	12	30	0	-18	575
12957	21dfb91aa3e9fa351ae6f12da1c53fb9	55726	20170204	delivered	2	49.98	29.04	79.02	1	1	35	27	1	8	16
12958	21e28426bf49f15032c93153c7a3e206	24223	20171018	delivered	1	149.00	16.48	165.48	5	1	16	22	0	-6	11
12959	21e37650ff5769ef4eaa10725322d871	39784	20170424	delivered	1	258.00	15.98	273.98	5	1	10	21	0	-11	2028
12960	21e43bdf56e1d32ad5bf113b604fc4f2	68171	20171205	delivered	1	64.90	18.69	83.59	5	1	6	24	0	-18	14
12961	21e4cb49918b1d01621e459fc79a60d1	8045	20180804	delivered	1	478.04	92.67	570.71	5	1	13	30	0	-17	3500
12962	21e52ff2fe2fd01824fe0e13fbef5963	53028	20180819	delivered	1	79.90	18.66	98.56	5	1	9	29	0	-20	1444
12963	21e532e1fe87c6d6f72b17543a12af1a	10409	20171120	delivered	1	35.90	14.10	50.00	5	1	4	17	0	-13	16
12964	21e5664155a526068b3547eb011e02dd	14534	20170515	delivered	2	89.80	23.70	113.50	5	1	7	24	0	-17	678
12965	21e66217f32d0775592d587a9cee5860	85342	20170410	delivered	1	99.99	15.81	115.80	3	1	3	22	0	-19	979
12966	21e668861c7c6205d1e20ce7b24fae41	47601	20180502	delivered	1	127.27	22.60	149.87	1	1	36	26	1	10	298
12967	21e751f0d78afdfe36cb0e8fe45360d8	52903	20180414	delivered	1	189.90	16.21	206.11	5	1	9	30	0	-21	3408
12968	21ea7e4d14409db01f3c79aa48b465b9	9061	20171217	delivered	1	85.00	14.34	99.34	5	1	12	25	0	-13	2612
12969	21eaec27338dab3006319241bff4c002	4467	20171122	delivered	1	69.90	19.73	89.63	4	1	19	22	0	-3	12
12970	21eb47858aa7100e94ede112bf5ed1b3	28647	20180101	delivered	1	24.90	15.10	40.00	5	1	8	31	0	-23	12
12971	21eb677c19b78ef3e185029ea42241cc	629	20170525	delivered	1	16.50	15.10	31.60	4	1	14	27	0	-13	854
12972	21eb87388abffab374c2064a0efe0a48	16218	20171204	delivered	1	35.00	15.10	50.10	4	1	24	29	0	-5	789
12973	21ecf6c28bbb0f0ff48c5e1299cdfcc3	80585	20180421	delivered	1	49.90	13.71	63.61	5	1	9	25	0	-16	4961
12974	21ed2fe3b38bb559c88f45cf6179f2cd	64683	20170304	delivered	1	46.00	24.84	70.84	5	1	31	33	0	-2	1097
12975	21ee832eff624a82225c6e98cd2dcf7f	64155	20180815	delivered	1	35.70	7.99	43.69	5	1	9	9	1	0	29
12976	21f024b91cfeb5f135ceef69fe99fa50	25296	20171031	delivered	1	19.99	15.10	35.09	4	1	16	17	0	-1	21
12977	21f088502aca17fa9e009f1fefdf6e21	42573	20170519	delivered	1	69.90	12.49	82.39	3	1	3	24	0	-21	17
12978	21f09bf30ca7f813ec079b4774e485ea	39189	20180107	delivered	1	13.65	7.78	21.43	1	1	4	17	0	-13	2337
12979	21f09ddab3452c7541fdd8b251645918	67553	20180316	delivered	1	59.00	22.12	81.12	3	1	28	27	1	1	17
12980	21f1cdf47b2ebf6d58a4e07191ac5a98	87027	20180512	delivered	1	14.49	18.23	32.72	5	1	5	24	0	-19	50
12981	21f1d47d575b225fabd423c4282b73f4	90600	20171001	delivered	1	299.99	123.52	423.51	1	1	16	38	0	-22	14
12982	21f244996b7ed14d4a1d49da69ab34e0	9166	20180113	delivered	1	29.00	15.10	44.10	4	1	6	32	0	-26	3530
12983	21f27570ef536f54c3f27f4c9e9c9709	505	20171008	delivered	1	193.00	18.60	211.60	5	1	9	33	0	-24	15
12984	21f2dc64dc574bc823e5c05420267860	55825	20180723	delivered	1	138.00	26.34	164.34	5	1	7	15	0	-8	11
12985	21f3d0f22004d8bad479ca281e1f00a2	82315	20180308	delivered	1	39.90	16.32	56.22	5	1	12	21	0	-9	31
12986	21f4a37ec131158f1615d0f186f190af	85023	20171221	delivered	1	199.98	12.90	212.88	1	1	20	27	0	-7	19
12987	21f4b58b45fe418aed605934ec0ae1d2	14401	20180712	delivered	1	127.27	20.08	147.35	5	1	8	21	0	-13	13
12988	21f517fb48270e668d181b0844ccbf37	69567	20180131	delivered	1	29.99	15.10	45.09	4	1	21	29	0	-8	182
12989	21f596bcb5e3700e518ed8ac55bb2766	88305	20180311	delivered	1	45.00	13.61	58.61	4	1	9	18	0	-9	20
12990	21f6b3be8acde5fe76fc6641b467f3da	93190	20171026	delivered	1	116.99	39.75	156.74	5	1	14	29	0	-15	22
12991	21f76c9cee317278663cbec02a2fb2f4	27213	20180808	delivered	1	35.00	22.18	57.18	4	1	9	13	0	-4	15
12992	21f7d9bdefa71a3a6edc8c9b7b733b47	50934	20170908	delivered	3	234.00	38.67	272.67	5	1	5	19	0	-14	12
12993	21f7e2c9460028c7700dfb23395f9a3e	37500	20180426	delivered	1	13.65	8.29	21.94	3	1	4	18	0	-14	10
12994	21f81def80da96111c7afeeab35f9513	13906	20180531	delivered	1	49.99	11.15	61.14	4	1	4	26	0	-22	14
12995	21f8398df3e0b6c3c2ba3efbebf46b3f	70783	20180124	delivered	1	58.90	14.13	73.03	5	1	10	21	0	-11	41
12996	21f86ae7d05052149e1c1ea80bf0115e	84817	20180312	delivered	1	65.50	18.34	83.84	5	1	23	24	0	-1	1002
12997	21f9a8ce5872071fed94d64a8cf0f0e9	66769	20170505	delivered	1	17.90	10.96	28.86	4	1	20	35	0	-15	704
12998	21fab12baaa93481ad76d02fa22255eb	17437	20170911	delivered	1	289.99	98.02	388.01	5	1	8	18	0	-10	11
12999	21fb27ca0d5674a275138792e721612a	53517	20171029	delivered	2	178.00	51.80	229.80	4	1	9	26	0	-17	84
13000	21fb84496c034392ca2aafe7f7919a3f	58336	20170915	delivered	1	6.99	37.90	44.89	1	1	16	20	0	-4	16
13001	21fba9f048e9bc341bb296a44d7e5b2e	54735	20171118	delivered	1	39.90	28.90	68.80	5	1	9	13	0	-4	15
13002	21fbb7ffe47d9cc3a504f6ac4ee24c9a	56390	20180823	delivered	2	29.80	30.46	60.26	1	1	5	20	0	-15	16
13003	21fc1ff2a7ed8b2ec6ff62ac18d7a1b7	15240	20180215	delivered	1	55.00	16.64	71.64	5	1	18	22	0	-4	17
13004	21fc32f9f93b4d88f2c7763c29de4911	20779	20171230	delivered	1	34.90	15.10	50.00	5	1	14	27	0	-13	5045
13005	21fc87cfedd833f6e6749fd823dc9754	87849	20170505	delivered	1	29.90	14.52	44.42	5	1	10	25	0	-15	10
13006	21fd7f6e3a1bdecc5bffcb8838a911e8	26828	20170725	delivered	1	49.49	15.98	65.47	5	1	7	20	0	-13	11
13007	21fdf6a269bd4c5befb28302d4d00803	82637	20170510	delivered	1	449.00	26.01	475.01	4	1	13	22	0	-9	11
13008	21fe49b64fa913953b308f40345336cc	47466	20180624	delivered	1	39.90	16.47	56.37	5	1	17	31	0	-14	12
13009	21fee944dcb6831cf34d4e387e32f3a0	30817	20180618	delivered	1	79.99	8.72	88.71	5	1	2	10	0	-8	17
13010	21ff4faf5460988340a9675233bd0d1b	92424	20170607	delivered	1	36.00	17.60	53.60	4	1	12	26	0	-14	12
13011	21ff9e52b420083bfc502b827916d069	13211	20170702	delivered	2	199.80	35.90	266.38	5	1	9	23	0	-14	14
13012	21fffc2b5c2da5c102a2faec84d352b8	65959	20170316	delivered	1	28.00	10.96	38.96	5	1	13	19	0	-6	0
13013	2200d7d4069cfe22127c053c75a26c17	45695	20180316	delivered	1	46.99	17.06	64.05	5	1	13	24	0	-11	8
13014	22014e568766c4f4d4faf4f8ee12c606	81370	20180704	delivered	1	25.00	20.45	45.45	4	1	10	27	0	-17	2014
13015	22021e0f490fa77f0ccb20d9e8b50f22	23473	20170714	delivered	1	89.99	17.91	107.90	4	1	25	38	0	-13	943
13016	22036cdcfe0c280a53567412a2bc04b6	85115	20180730	delivered	1	119.00	41.81	160.81	5	1	7	21	0	-14	25
13017	2204abea93cd31bee1de8958fd63f978	67557	20170627	delivered	1	32.90	17.60	50.50	3	1	6	24	0	-18	16
13018	2204bbb697844bd29a5e76a067ca97bc	52249	20180117	delivered	1	29.50	19.84	49.34	5	1	17	21	0	-4	749
13019	2206d4b3228f595310b95897101878ad	23086	20170818	delivered	1	29.00	14.10	43.10	5	1	13	25	0	-12	965
13020	22085bab9022ec0c41db7a6698de93ae	1162	20180520	delivered	1	765.00	23.23	788.23	5	1	15	22	0	-7	31
13021	22085be04a775c3ed4245c35bd9f822f	35375	20180522	delivered	1	29.99	13.67	43.66	4	1	13	17	0	-4	410
13022	2208f3a59d7067fe62c900692f5fdcaf	59226	20180205	delivered	1	99.00	27.01	126.01	2	1	11	28	0	-17	94
13023	220a06441d8ad4eee9645da58097ba4d	35789	20180316	delivered	1	24.99	18.23	43.22	3	1	19	20	0	-1	2296
13024	220b5fbfd28bbffc942d3c77f7ddb50c	13385	20180718	delivered	1	249.99	23.68	273.67	5	1	15	29	0	-14	1047
13025	220d51765a0cb5fd731934046856d5bb	42347	20180403	delivered	3	520.00	53.00	573.00	1	1	15	22	0	-7	19
13026	220d88b24d65edc8d4b8d9eaa5ec0796	56225	20170807	delivered	1	142.00	21.48	163.48	5	1	7	22	0	-15	9
13027	220e48b13b356b314da2cbc5f1dbfccf	56038	20180114	delivered	1	180.00	17.70	197.70	4	1	10	26	0	-16	1894
13028	220e9a646a779158c953b9bf145606ab	40634	20171109	delivered	2	179.98	45.08	225.07	4	1	11	25	0	-14	16
13029	220ecdab5fbfc0828024fa22d8a9acb2	59154	20180204	delivered	1	59.99	11.92	71.91	5	1	4	25	0	-21	2084
13030	220f16b082fb12df459a193b4bbf9dbf	8536	20170322	delivered	1	119.99	15.95	135.94	4	1	9	21	0	-12	0
13031	221075271fec0f4230ccfb754b0282d0	4041	20171021	delivered	1	19.90	11.85	31.75	5	1	16	19	0	-3	17
13032	22107f4fc133c3bfb9784d3e264f61a3	42317	20170518	delivered	1	25.99	34.15	60.14	5	1	18	33	0	-15	2080
13033	22108d1ba60ff0d3a72641cc5514ab9c	82038	20171226	delivered	1	32.00	17.63	49.63	4	1	11	31	0	-20	871
13034	221184b144deebdd34aa73473f31402c	39183	20180321	delivered	1	105.00	9.27	114.27	5	1	13	14	0	-1	21
13035	22123477211e85bfeb19060481d02135	57768	20180808	delivered	1	89.90	19.82	109.72	5	1	8	14	0	-6	10
13036	2213bee227bfb36c66ea52bfb3bc233a	21153	20180416	delivered	1	27.99	18.23	46.22	5	1	10	28	0	-18	922
13037	2214cc5b55271606e0beb67cc2d09eef	78249	20180425	delivered	1	29.90	18.23	48.13	5	1	19	33	0	-14	2075
13038	221551c6f382d4a72ae787a2b65c2ccc	35299	20180619	delivered	1	22.32	22.88	45.20	5	1	21	37	0	-16	710
13039	22167b7870f3c3b844087c5cbafac521	21819	20180307	delivered	1	146.99	40.42	187.41	4	1	19	48	0	-29	1954
13040	22170faea0e48a083b8216ce465df183	26253	20170514	delivered	1	199.99	22.05	222.04	5	1	10	18	0	-8	18
13041	2217b5983c4fe87f26639368401a2f6c	17734	20170407	delivered	1	89.00	17.36	106.36	5	1	13	26	0	-13	1513
13042	22186f12324a0f795921a6bbc8e7ad01	56295	20180510	delivered	1	149.90	20.72	170.62	4	1	11	28	0	-17	15
13043	22186fa7212dbcf34309042f929b7c00	26072	20180514	delivered	1	259.00	16.69	275.69	3	1	7	21	0	-14	12
13044	2218e4b81089f8cf52139915bdc1e48d	18981	20171130	delivered	1	179.99	14.09	194.08	5	1	2	18	0	-16	19
13045	221acf4033f18fbab8e09d105429367f	17814	20180807	delivered	1	139.00	14.31	153.31	4	1	16	16	1	0	1433
13046	221b863362f9e6ec4ec0a4f08608a69b	48616	20180427	delivered	1	99.00	18.74	117.74	5	1	12	24	0	-12	4764
13047	221d6c2816440c5e3102f2a6e78a90b5	54203	20171103	delivered	1	36.00	15.10	51.10	5	1	13	25	0	-12	57
13048	221dae1c9b60927dd164464fc6b17a77	28234	20180611	delivered	1	12.50	13.47	25.97	5	1	7	17	0	-10	21
13049	221ec4c4f942cf32d965d9a70a188b75	47552	20180228	delivered	1	199.89	10.81	210.70	5	1	12	13	0	-1	11
13050	221fd74ddfd27876ddf1738cce22dd4f	27747	20171016	delivered	1	199.99	12.60	212.59	5	1	2	10	0	-8	18
13051	222078339afa2788819420928e8b859c	57569	20170719	delivered	1	39.90	15.10	55.00	5	1	23	22	1	1	976
13052	22216fb7efde2d52865d1d84d9ed5702	72589	20171228	delivered	1	69.00	12.82	81.82	5	1	7	26	0	-19	10
13053	2221e081ca8adbc501639130055176ca	13317	20180523	delivered	1	59.00	7.39	66.39	5	1	5	19	0	-14	13
13054	22230cb95aa16cf1615db1cf10a0ea2d	52508	20171128	delivered	1	66.90	15.91	82.81	4	1	21	21	1	0	14
13055	2226642559abeae5cfd2badcca397b6b	70007	20171216	delivered	1	84.99	16.35	101.34	1	1	25	32	0	-7	14
13056	22266e2f8d8084cd2b5d8488164d043a	32352	20170115	delivered	2	20.98	29.04	50.02	4	1	8	40	0	-32	14
13057	22268b58e6b35e218f4cf7928de636e4	65033	20180410	delivered	1	87.67	34.69	122.36	3	1	23	36	0	-13	14
13058	2227760b50f899205ac9d202e3d9d981	70514	20171124	delivered	1	29.00	14.10	43.10	1	1	54	21	1	33	179
13059	2227a4ee1734c34fcc4a327f6fe0e3de	26849	20180419	delivered	1	49.00	7.39	56.39	5	1	4	19	0	-15	19
13060	2228184e3773ea7d28d150ed03ef65dc	55152	20170409	delivered	1	49.90	15.56	65.46	2	1	19	25	0	-6	9
13061	22281a38dc31a9690f0a19ab47a45610	41674	20170816	delivered	1	29.99	16.11	46.10	5	1	15	23	0	-8	1687
13062	2228de938a229c135ae3bd0bf71a128c	58564	20180413	delivered	1	148.00	17.59	165.59	5	1	14	31	0	-17	990
13063	222a4ecb303224740262f80306a3a959	44975	20171014	delivered	1	86.99	13.63	100.62	4	1	6	18	0	-12	17
13064	222c6bc1698aec767223c052bf66327d	32962	20170522	delivered	1	79.99	8.30	88.29	5	1	2	11	0	-9	10
13065	222ca921eb7f9e8bb4fd4cc5af27d943	37794	20170825	delivered	1	59.90	13.44	73.34	5	1	10	28	0	-18	14
13066	222ccb8e509c847b803197da483b3933	55420	20180331	delivered	1	149.90	14.08	163.98	5	1	9	19	0	-10	14
13067	222dbd787fceffa6d29b3586ef4f9c11	73701	20180216	delivered	1	160.00	14.14	174.14	4	1	20	20	1	0	11
13068	222e1885ba432dd5ead67bea2fcb89c0	18435	20170613	delivered	1	32.90	9.09	41.99	3	1	8	14	0	-6	730
13069	222e1e28fb0988b1d06fdd31082d7625	58216	20180313	delivered	2	185.80	53.46	239.26	4	1	21	22	0	-1	36
13070	222e2e919b398d9f76f574166e305c62	66719	20171105	delivered	1	25.90	35.67	61.57	5	1	11	29	0	-18	1642
13071	222e2f45e2970908ca9c29309b7452c5	71351	20180312	delivered	1	16.99	18.23	35.22	5	1	16	24	0	-8	1686
13072	222fd80282b4b53ba4affcabaaea6b31	51801	20170510	delivered	2	659.90	53.69	713.59	5	1	12	28	0	-16	10
13073	223067157b61a8e20dc19cbafe40eff6	16552	20180120	delivered	1	99.00	15.44	114.44	5	1	25	27	0	-2	3289
13074	22329698dd5a16cc6e8025805e3f881e	78832	20180303	delivered	1	93.00	12.99	105.99	5	1	16	18	0	-2	3638
13075	2232bf34060433dc7ae5f0c76a2e6cab	21557	20180606	delivered	1	209.90	24.05	233.95	5	1	15	37	0	-22	1448
13076	22354baf9cca9cdfa42fa81c286e9b00	1247	20180117	delivered	1	45.60	15.10	60.70	5	1	16	30	0	-14	11
13077	2235b8528768ef6863fd3f90a50521a9	79209	20180304	delivered	1	107.00	12.25	119.25	3	1	11	17	0	-6	38
13078	2236ffd5989a4b6263176d0359843c83	42742	20170522	delivered	1	43.00	16.11	59.11	5	1	9	30	0	-21	17
13079	22393c9bb58fd23ba0aaf68dab5094cc	51182	20180520	delivered	1	99.00	6.57	105.57	5	1	15	17	0	-2	11
13080	2239463fae220242bce349a6cffd6fc3	80237	20171102	delivered	1	215.56	19.75	235.31	4	1	21	22	0	-1	17
13081	223a155e5dad113ba43fff75ecbb3d06	63160	20171125	delivered	1	49.00	19.66	68.66	4	1	24	31	0	-7	2884
13082	223b21af0c2d24db54dfa4ee559fbe28	35751	20170807	delivered	1	79.99	21.36	101.35	5	1	7	30	0	-23	33
13083	223b2b4c06ffe3ced7307cad0ebd5e44	65974	20171211	delivered	1	159.99	20.36	180.35	5	1	17	30	0	-13	26
13084	223be4c8588a9c2a4957d1f36b1dd632	79741	20180130	delivered	1	109.00	8.51	117.51	5	1	8	16	0	-8	93
13085	223c55ef218f911885ccb9692537c1c0	3807	20180802	delivered	1	22.60	12.82	35.42	5	1	6	11	0	-5	15
13086	223cd404de0ec7eabc319bed69fa1079	85056	20170623	delivered	1	79.90	15.32	95.22	5	1	7	26	0	-19	10
13087	223ef7962a63cdbd408657fad00148ab	89730	20170916	delivered	1	279.90	17.72	297.62	4	1	11	24	0	-13	117
13088	223f078a123f6e7b1374cc086dabfa69	10719	20180430	delivered	3	306.00	66.85	372.84	1	1	9	28	0	-19	461
13089	223f47f5cccb611b2c3058c1bbba5a4b	62062	20180113	delivered	1	94.22	12.79	107.01	4	1	16	33	0	-17	8
13090	223f7c98cbcab2327a6e8b11e0f13838	52115	20180803	delivered	1	139.00	28.25	167.25	4	1	13	26	0	-13	810
13091	22401427638873c7bd3cffca5c9f38bf	53866	20180724	delivered	1	79.00	22.37	101.37	5	1	6	21	0	-15	11
13092	22403c79fdfa9d3b95764cef063e0e56	13856	20170907	delivered	1	65.90	12.59	78.49	4	1	8	20	0	-12	14
13093	2240d9349c55949c40dbfcc98ece280c	89566	20170502	delivered	1	69.90	24.69	94.95	5	1	15	38	0	-23	14
