seller_sk	total_orders	total_items_sold	total_revenue	avg_order_value	avg_item_price	avg_review_score	avg_delivery_days	delay_rate	repeat_customer_rate	seller_segment	dwh_create_date
307	165	176	27248.34	154.82	130.70	4.16	15.04	5.11	7.95	REGULAR	2026-05-15 08:45:03.073
2228	14	14	1677.95	119.85	92.13	4.21	9.64	7.14	0.00	REGULAR	2026-05-15 08:45:03.073
2892	3	4	186.82	46.71	32.18	4	4.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3061	1	1	44.51	44.51	30.00	5	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2915	8	10	432.42	43.24	34.50	4.3	3.9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2374	7	8	777.23	97.15	81.88	3.88	12.63	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3038	2	2	302.36	151.18	139.00	4.5	11.5	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
267	1	1	61.08	61.08	41.76	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2437	1	1	1350.50	1350.50	1099.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2769	3	3	153.04	51.01	39.90	2.33	33.5	66.67	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
516	1	1	107.90	107.90	89.90	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
184	1	1	150.00	150.00	129.90	3	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1203	53	55	10927.37	198.68	167.36	4.11	13.43	7.27	18.18	REGULAR	2026-05-15 08:45:03.073
2082	12	12	2646.94	220.58	198.42	4.25	17.92	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
1750	2	2	1417.60	708.80	670.00	4	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3078	1	1	50.86	50.86	39.90	4	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
871	1	2	94.04	47.02	38.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1641	509	522	24029.58	46.03	29.53	4.14	14.72	3.45	5.75	REGULAR	2026-05-15 08:45:03.073
230	8	9	653.29	72.59	55.40	4.44	11.56	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2391	10	11	1658.92	150.81	129.91	4.45	5.18	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2723	1	1	928.70	928.70	899.90	5	30	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1309	3	3	209.88	69.96	49.93	4.67	12.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1395	2	5	345.35	69.07	59.90	3.4	8.6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1063	5	7	312.57	44.65	35.13	5	7.29	0.00	28.57	REGULAR	2026-05-15 08:45:03.073
562	1	1	147.35	147.35	130.00	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
313	11	11	2490.40	226.40	203.99	3.55	10.7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1890	2	2	88.68	44.34	20.50	5	16.5	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1558	1	1	242.03	242.03	220.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2577	69	69	14801.19	214.51	186.75	4.19	13.29	7.25	4.35	REGULAR	2026-05-15 08:45:03.073
376	18	18	4524.27	251.35	236.17	4.44	11.11	5.56	0.00	REGULAR	2026-05-15 08:45:03.073
708	15	15	4005.32	267.02	238.53	4.67	10.93	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2036	5	5	1602.42	320.48	304.00	4.2	11.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
954	8	9	1017.17	113.02	99.00	3.56	13.88	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
1249	4	7	329.71	47.10	29.99	5	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
917	1	2	571.22	285.61	269.99	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1704	1	1	91.16	91.16	79.99	3	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2245	1	1	50.10	50.10	35.00	5	23	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
622	1	1	27.69	27.69	10.90	2	33	100.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1355	204	215	15800.69	73.49	59.99	4.34	9.11	5.58	7.91	REGULAR	2026-05-15 08:45:03.073
1349	5	5	1053.25	210.65	167.78	3.4	10.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1604	8	9	5097.07	566.34	545.08	4	21.43	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
21	9	12	756.00	63.00	48.13	4.08	12.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2932	8	8	7785.48	973.19	922.50	4.25	12.38	0.00	12.50	REGULAR	2026-05-15 08:45:03.073
768	7	9	550.27	61.14	43.32	5	11.11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2683	1	1	219.27	219.27	199.99	5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
121	7	7	580.32	82.90	70.33	4.86	5.14	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
668	2	2	163.20	81.60	63.90	1	45	50.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2291	5	5	328.36	65.67	51.90	3.8	12.2	20.00	20.00	REGULAR	2026-05-15 08:45:03.073
1455	3	3	88.74	29.58	21.80	4	3.33	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
1996	7	8	1693.59	211.70	181.37	3.13	7.63	0.00	12.50	REGULAR	2026-05-15 08:45:03.073
662	1	1	47.43	47.43	39.00	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
127	2	2	484.80	242.40	231.00	5	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1057	20	20	6905.00	345.25	317.70	4.4	9.05	5.00	5.00	REGULAR	2026-05-15 08:45:03.073
814	3	5	2484.30	496.86	469.80	4.8	10.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1896	14	20	2523.79	126.19	106.30	4.6	11.5	5.00	15.00	REGULAR	2026-05-15 08:45:03.073
2142	2	2	695.03	347.52	324.00	4	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2975	16	16	2168.14	135.51	116.74	4.44	11.25	6.25	6.25	REGULAR	2026-05-15 08:45:03.073
2978	3	3	4874.36	1624.79	1599.96	3.67	15.33	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2829	3	3	372.32	124.11	106.27	2.67	8.5	0.00	33.33	LOW_REVIEW	2026-05-15 08:45:03.073
2042	2	2	354.78	177.39	160.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2288	1	2	38.48	19.24	9.90	4	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2583	2	2	84.20	42.10	32.99	3.5	4.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
370	1	1	57.29	57.29	49.00	1	6	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
605	31	32	3287.98	102.75	84.94	4.13	14.53	3.13	3.13	REGULAR	2026-05-15 08:45:03.073
2265	18	22	2279.56	103.62	92.95	4.64	4.73	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
1103	9	10	507.98	50.80	41.05	4.9	4.7	10.00	0.00	REGULAR	2026-05-15 08:45:03.073
771	8	10	1972.08	197.21	179.00	4.1	15.9	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
273	27	35	3396.74	97.05	80.95	4.63	9.54	2.86	14.29	REGULAR	2026-05-15 08:45:03.073
1269	2	3	78.36	26.12	12.00	1	NULL	0.00	66.67	LOW_REVIEW	2026-05-15 08:45:03.073
1767	5	5	2456.44	491.29	451.00	4.6	15.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2763	1	1	57.23	57.23	39.00	5	15	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1246	34	39	5178.04	132.77	108.45	4.23	7.11	5.13	10.26	REGULAR	2026-05-15 08:45:03.073
1412	87	91	8864.08	97.41	83.08	4.43	9.57	1.10	5.49	REGULAR	2026-05-15 08:45:03.073
748	9	10	5654.80	565.48	539.90	3.9	9.9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
250	25	26	5019.60	193.06	167.46	4.12	15.46	15.38	0.00	REGULAR	2026-05-15 08:45:03.073
1744	5	5	210.44	42.09	29.00	4.8	13.8	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
914	4	4	3216.31	804.08	755.00	4.5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1910	4	9	219.23	24.36	9.75	2.33	9	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
58	89	98	5183.10	52.89	38.14	4.41	11.29	6.12	12.24	REGULAR	2026-05-15 08:45:03.073
2145	24	25	2002.58	80.10	65.24	4.52	9.96	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2812	36	48	4308.02	89.75	47.01	3.35	12.61	6.25	4.17	REGULAR	2026-05-15 08:45:03.073
891	4	5	1229.10	245.82	219.34	4.6	12.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2477	2	2	422.25	211.13	175.90	2.5	21	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1126	4	4	1769.59	442.40	379.99	3.25	26	50.00	25.00	DELAY_RISK	2026-05-15 08:45:03.073
1077	8	8	284.04	35.51	22.34	4.75	9.63	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2786	24	29	2518.94	86.86	71.59	3.62	10.22	0.00	3.45	REGULAR	2026-05-15 08:45:03.073
2122	11	12	826.60	68.88	51.17	3.08	23.11	33.33	8.33	DELAY_RISK	2026-05-15 08:45:03.073
413	4	6	210.01	35.00	19.93	3.5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
81	4	4	205.72	51.43	43.50	4	6.5	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
536	1	1	168.63	168.63	150.00	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1936	6	6	1343.65	223.94	210.43	4.83	7.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2600	2	3	276.11	92.04	81.63	2.33	19	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
436	2	2	124.33	62.17	47.41	4.5	17	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2102	4	5	379.48	75.90	57.90	3.2	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1438	1	1	62.97	62.97	45.90	3	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2451	4	4	319.98	80.00	64.76	4.75	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1953	2	7	397.42	56.77	36.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1289	2	2	987.02	493.51	469.00	5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1787	2	3	112.58	37.53	26.57	4.33	5.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2643	13	14	1106.66	79.05	65.98	4.71	8.29	7.14	14.29	REGULAR	2026-05-15 08:45:03.073
64	12	13	2107.42	162.11	102.15	3.38	9.58	7.69	15.38	REGULAR	2026-05-15 08:45:03.073
728	10	10	1080.70	108.07	92.89	3.9	9.88	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1979	44	46	9274.80	201.63	175.48	3.91	19.14	4.35	2.17	REGULAR	2026-05-15 08:45:03.073
1146	31	32	4178.82	130.59	114.21	3.94	9.66	3.13	3.13	REGULAR	2026-05-15 08:45:03.073
1810	1	1	196.11	196.11	180.00	2	6	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2620	12	14	3229.52	230.68	193.46	4.21	16.14	14.29	28.57	REGULAR	2026-05-15 08:45:03.073
579	7	7	2503.16	357.59	311.18	1.43	20.33	42.86	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2743	1	1	596.77	596.77	548.06	4	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2079	4	4	833.77	208.44	189.98	3.5	16.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
38	7	7	5003.57	714.80	675.54	3.14	15.17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
350	92	98	13421.05	136.95	115.47	3.82	15.57	9.18	4.08	REGULAR	2026-05-15 08:45:03.073
101	77	81	15206.50	187.73	175.37	4.54	8.06	2.47	4.94	REGULAR	2026-05-15 08:45:03.073
599	1	1	45.09	45.09	29.99	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2520	1	1	12.22	12.22	3.50	5	NULL	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
1916	10	13	618.57	47.58	28.85	4.08	12.85	0.00	7.69	REGULAR	2026-05-15 08:45:03.073
207	4	4	1298.24	324.56	273.50	4.75	4.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1369	2	2	84.37	42.19	29.30	5	5.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2414	4	8	453.11	56.64	40.29	4.38	8.43	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2912	1	1	152.99	152.99	139.00	1	10	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2308	36	40	2477.32	61.93	50.60	3.73	12.18	7.50	0.00	REGULAR	2026-05-15 08:45:03.073
977	34	39	2915.42	74.75	62.28	4.46	9.26	2.56	17.95	REGULAR	2026-05-15 08:45:03.073
3055	2	4	164.32	41.08	29.68	5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2222	33	38	4967.49	130.72	114.45	4.11	7.53	0.00	2.63	REGULAR	2026-05-15 08:45:03.073
1973	6	7	809.42	115.63	81.34	4.14	15.86	14.29	0.00	REGULAR	2026-05-15 08:45:03.073
1226	2	2	246.65	123.33	102.78	4.5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2059	1	1	304.18	304.18	289.90	4	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2663	55	58	22570.13	389.14	327.39	4.12	12.12	5.17	5.17	REGULAR	2026-05-15 08:45:03.073
585	6	6	313.68	52.28	40.23	4.33	6.5	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1581	19	19	930.79	48.99	36.17	4.37	7.17	5.26	5.26	REGULAR	2026-05-15 08:45:03.073
44	9	9	1250.66	138.96	119.82	4.11	10.56	11.11	11.11	REGULAR	2026-05-15 08:45:03.073
1040	5	5	187.81	37.56	17.10	4.4	8.6	0.00	20.00	REGULAR	2026-05-15 08:45:03.073
1667	1	1	197.72	197.72	178.90	5	15	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
1183	28	33	16513.31	500.40	473.74	4.7	5.52	3.03	9.09	REGULAR	2026-05-15 08:45:03.073
1432	5	5	157.64	31.53	17.99	4	13.2	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
934	14	14	704.42	50.32	32.22	4.07	9.14	7.14	7.14	REGULAR	2026-05-15 08:45:03.073
685	15	15	2378.63	158.58	133.83	3.87	14.27	26.67	6.67	REGULAR	2026-05-15 08:45:03.073
2849	2	3	611.55	203.85	183.33	2.33	16.67	33.33	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
293	410	528	33072.21	62.64	47.26	3.8	12.73	9.85	16.48	REGULAR	2026-05-15 08:45:03.073
791	21	41	1190.73	29.04	17.51	3.71	8.61	2.44	41.46	REGULAR	2026-05-15 08:45:03.073
1332	12	13	946.43	72.80	55.67	4.31	15.77	0.00	7.69	REGULAR	2026-05-15 08:45:03.073
2998	3	3	487.44	162.48	143.23	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2457	13	14	1037.74	74.12	57.42	4.36	9.07	7.14	0.00	REGULAR	2026-05-15 08:45:03.073
834	9	12	1246.11	103.84	92.07	4.83	6	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
2955	1	2	125.74	62.87	47.77	2	21	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1724	2	2	364.93	182.47	156.50	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1475	10	10	1511.59	151.16	131.90	4.6	9.9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2557	14	15	1774.94	118.33	88.05	3.7	12.73	6.67	33.33	REGULAR	2026-05-15 08:45:03.073
642	13	13	1600.88	123.14	104.72	4.23	9.38	23.08	0.00	REGULAR	2026-05-15 08:45:03.073
2806	2	2	287.51	143.76	125.80	5	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
393	2	2	86.44	43.22	25.95	2.5	39	50.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1624	40	42	6276.65	149.44	127.69	4.36	15.74	4.76	0.00	REGULAR	2026-05-15 08:45:03.073
542	2	2	344.17	172.09	119.90	4.5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2165	1	1	75.07	75.07	58.90	1	19	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1	3	3	2748.06	916.02	895.00	3.67	10.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1083	1	1	31.91	31.91	23.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2706	1	1	157.30	157.30	149.00	4	2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1020	158	171	7088.13	41.45	26.99	4.16	9.1	5.85	5.85	REGULAR	2026-05-15 08:45:03.073
2016	21	24	2160.85	90.04	75.54	4.29	13.58	8.33	12.50	REGULAR	2026-05-15 08:45:03.073
356	8	8	1641.74	205.22	189.13	3.75	11	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
2348	2	2	565.90	282.95	246.50	2.5	15	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1684	6	6	699.74	116.62	94.70	4.17	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2680	1	1	487.38	487.38	458.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1352	10	10	1749.77	174.98	151.20	4	8.22	10.00	0.00	REGULAR	2026-05-15 08:45:03.073
688	6	6	2310.95	385.16	369.93	3.5	11.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1707	140	152	11764.22	77.40	60.71	3.76	14.36	13.16	8.55	REGULAR	2026-05-15 08:45:03.073
1375	313	326	36300.81	111.35	94.24	3.74	14.72	10.74	4.60	REGULAR	2026-05-15 08:45:03.073
3035	6	6	456.06	76.01	53.13	4.67	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2039	1	1	410.91	410.91	389.00	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2371	7	7	358.97	51.28	35.00	5	13.17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2703	18	20	2202.18	110.11	88.84	4.55	13.26	5.00	0.00	REGULAR	2026-05-15 08:45:03.073
1043	2	2	103.49	51.75	34.90	5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2726	16	19	1996.39	105.07	87.88	4.32	6.95	0.00	5.26	REGULAR	2026-05-15 08:45:03.073
141	9	14	1944.03	138.86	119.87	4.79	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2062	5	7	745.57	106.51	86.40	4.14	12.14	0.00	28.57	REGULAR	2026-05-15 08:45:03.073
3058	9	12	2287.75	190.65	171.18	3.67	13.42	25.00	8.33	REGULAR	2026-05-15 08:45:03.073
2394	1	1	332.25	332.25	319.00	4	4	100.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2895	1	1	262.10	262.10	204.00	4	25	100.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2872	162	171	80079.01	468.30	446.02	4.43	11.74	7.60	4.09	HIGH_PERFORMER	2026-05-15 08:45:03.073
2749	35	36	4829.71	134.16	101.51	4.42	11.6	0.00	5.56	REGULAR	2026-05-15 08:45:03.073
3081	7	7	529.16	75.59	59.19	4.57	7.43	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2208	7	10	1492.01	149.20	123.82	4.7	5.6	0.00	10.00	REGULAR	2026-05-15 08:45:03.073
2540	1	1	136.04	136.04	119.90	4	35	100.00	100.00	DELAY_RISK	2026-05-15 08:45:03.073
851	68	91	22592.17	248.27	225.39	3.76	11.2	2.20	6.59	REGULAR	2026-05-15 08:45:03.073
2517	16	16	2534.94	158.43	131.34	3.94	14.19	0.00	6.25	REGULAR	2026-05-15 08:45:03.073
187	10	11	1023.38	93.03	69.90	4.82	12.36	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1515	2	2	151.22	75.61	52.70	5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1853	5	5	428.50	85.70	69.99	4.4	6.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
502	51	53	5452.12	102.87	87.66	4.09	12.81	7.55	11.32	REGULAR	2026-05-15 08:45:03.073
164	51	58	6469.70	111.55	83.54	3.78	18.21	18.97	3.45	REGULAR	2026-05-15 08:45:03.073
287	3	3	403.57	134.52	119.90	4.67	8.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1166	9	10	756.07	75.61	52.94	3.7	6.1	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
828	6	6	1787.71	297.95	280.02	2.5	15	33.33	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2494	1	1	625.33	625.33	569.00	4	15	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1830	1	1	28.22	28.22	9.99	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1561	330	333	180556.11	542.21	523.65	4.19	11.33	5.41	3.00	TOP_SELLER	2026-05-15 08:45:03.073
1807	35	36	9206.29	255.73	236.59	3.78	19.68	8.33	2.78	REGULAR	2026-05-15 08:45:03.073
1143	94	95	8802.97	92.66	69.59	4.05	12.61	8.42	2.11	REGULAR	2026-05-15 08:45:03.073
2225	6	6	517.62	86.27	75.10	3.33	11.75	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
310	19	29	5558.57	191.67	156.76	3.66	8.1	10.34	3.45	REGULAR	2026-05-15 08:45:03.073
2889	20	22	1333.69	60.62	44.13	3.91	6.86	9.09	9.09	REGULAR	2026-05-15 08:45:03.073
479	1	1	47.04	47.04	29.90	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
974	4	4	1657.45	414.36	364.90	4.25	15.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
897	1	1	188.28	188.28	169.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
874	54	66	2868.77	43.47	30.03	3.89	7.18	7.58	6.06	REGULAR	2026-05-15 08:45:03.073
210	5	5	927.83	185.57	160.58	3.6	9.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1661	13	13	16182.38	1244.80	1130.76	3.31	18.18	7.69	0.00	REGULAR	2026-05-15 08:45:03.073
456	7	7	745.92	106.56	88.86	4.43	10.71	0.00	28.57	REGULAR	2026-05-15 08:45:03.073
997	1	1	78.12	78.12	65.00	3	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1120	16	22	1235.18	56.14	45.85	3.64	10.41	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
333	4	4	1963.08	490.77	380.00	4.5	14	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
1538	2	2	60.33	30.17	19.90	2	2	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2202	2	2	70.42	35.21	20.90	3.5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
18	11	12	876.81	73.07	60.82	3.83	8.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3018	8	8	592.53	74.07	61.59	4.75	6.13	12.50	25.00	REGULAR	2026-05-15 08:45:03.073
765	1	1	885.80	885.80	865.00	0	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2686	3	3	827.97	275.99	261.33	3.33	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2935	1	1	219.06	219.06	202.89	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
373	78	79	16043.51	203.08	172.19	4.04	14.55	5.06	2.53	REGULAR	2026-05-15 08:45:03.073
705	83	99	7226.65	73.00	54.25	3.93	9.79	8.08	4.04	REGULAR	2026-05-15 08:45:03.073
2248	18	38	1522.68	40.07	27.63	2.66	7.87	0.00	36.84	LOW_REVIEW	2026-05-15 08:45:03.073
2580	3	3	782.23	260.74	236.33	4.67	9.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1644	17	19	1079.90	56.84	43.53	4.47	7.47	5.26	5.26	REGULAR	2026-05-15 08:45:03.073
2972	19	19	654.44	34.44	19.94	4	12.42	5.26	10.53	REGULAR	2026-05-15 08:45:03.073
1312	2	2	207.25	103.63	87.00	3	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2640	1	1	57.69	57.69	44.90	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1999	17	19	1474.75	77.62	61.36	4.37	17.22	0.00	21.05	REGULAR	2026-05-15 08:45:03.073
2331	1	1	451.28	451.28	390.00	3	28	100.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1847	83	88	10240.59	116.37	91.92	2.83	18.09	11.36	4.55	LOW_REVIEW	2026-05-15 08:45:03.073
2434	1	1	96.10	96.10	64.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
519	30	31	51629.49	1665.47	1633.19	4.19	13.29	9.68	6.45	HIGH_PERFORMER	2026-05-15 08:45:03.073
2185	1	1	329.14	329.14	310.53	5	17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
270	29	32	10600.63	331.27	302.18	3.63	13.97	6.25	6.25	REGULAR	2026-05-15 08:45:03.073
1598	2	2	257.46	128.73	111.95	4.5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1498	135	142	18990.90	133.74	105.80	3.99	15.28	5.63	6.34	REGULAR	2026-05-15 08:45:03.073
2826	129	148	6872.63	46.44	33.00	3.89	12.64	10.14	3.38	REGULAR	2026-05-15 08:45:03.073
2832	48	50	10874.51	217.49	201.01	3.78	14.52	24.00	2.00	REGULAR	2026-05-15 08:45:03.073
2285	6	6	763.02	127.17	111.60	4.5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
957	1	1	336.89	336.89	319.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1060	4	9	3070.18	341.13	137.33	4.44	12.22	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
1893	2	3	174.80	58.27	39.23	2.33	10	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
811	1	1	44.42	44.42	29.90	5	19	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2139	19	20	4066.72	203.34	183.48	4.95	10.7	0.00	15.00	REGULAR	2026-05-15 08:45:03.073
1306	8	8	1465.73	183.22	141.90	4.38	11.38	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
224	1	1	922.84	922.84	789.89	4	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1993	128	142	16178.33	113.93	93.86	3.95	13.13	9.86	7.04	REGULAR	2026-05-15 08:45:03.073
1747	106	114	9115.41	79.96	59.92	3.82	16.47	7.02	11.40	REGULAR	2026-05-15 08:45:03.073
665	7	12	803.05	66.92	49.68	3.33	12.67	41.67	25.00	DELAY_RISK	2026-05-15 08:45:03.073
2534	9	9	1121.92	124.66	110.00	4.11	12	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
1206	22	22	4812.48	218.75	204.83	3.95	9.6	4.55	13.64	REGULAR	2026-05-15 08:45:03.073
3075	9	10	3195.67	319.57	284.00	4.6	13.1	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
