customer_sk	customer_unique_id	customer_city	customer_state	first_order_date	last_order_date	lifetime_orders	lifetime_value	avg_order_value	is_repeat_customer	customer_segment	dwh_create_date
18378	317976b82ac3e3e131f2ea236e6a7b17	belo horizonte	MG	2018-01-30	2018-01-30	1	72.15	72.15	0	NEW	2026-05-13 10:04:56.520
18379	317a0fbcf9bb1347d9581a211cfb3631	mogi das cruzes	SP	2017-07-16	2017-07-16	1	81.72	81.72	0	NEW	2026-05-13 10:04:56.520
18380	317a5bc8cf58c4401e221c74d7a51982	belo horizonte	MG	2017-12-12	2017-12-12	1	63.61	63.61	0	NEW	2026-05-13 10:04:56.520
18381	317b51d30ebbeaaf74e32475019b0178	belem	PA	2017-08-23	2017-08-23	1	252.00	252.00	0	NEW	2026-05-13 10:04:56.520
18382	317bb13e4104830907472bf16c69d2cd	belo horizonte	MG	2017-04-25	2017-04-25	1	106.85	106.85	0	NEW	2026-05-13 10:04:56.520
18383	317bf1fa495c44c2bfbde9d9f4584b10	cambe	PR	2017-06-08	2017-06-08	1	66.80	66.80	0	NEW	2026-05-13 10:04:56.520
18384	317ceb9e0c7ab908f1844c0024878cb9	santos	SP	2017-08-15	2017-08-15	1	176.36	176.36	0	NEW	2026-05-13 10:04:56.520
18385	317cfc692e3f86c45c95697c61c853a6	paulinia	SP	2018-08-25	2018-08-25	1	9.59	9.59	0	NEW	2026-05-13 10:04:56.520
18386	317e5ef91769a89936c1b1854a07dd8d	sao bernardo do campo	SP	2018-04-28	2018-04-28	1	363.79	363.79	0	NEW	2026-05-13 10:04:56.520
18387	317f563ca3576550955f39a346b15be5	campinas	SP	2018-01-23	2018-02-20	2	330.27	165.13	1	REGULAR	2026-05-13 10:04:56.520
18388	317f7c23f9429892d053f233f72b4835	apucarana	PR	2018-01-08	2018-01-08	1	239.82	239.82	0	NEW	2026-05-13 10:04:56.520
18389	317fd05046ea3f266ec94e1910400b72	petrolina	PE	2017-11-21	2017-11-21	1	58.53	58.53	0	NEW	2026-05-13 10:04:56.520
18390	318013181d2cfb137b0c39489e36a7c1	passo fundo	RS	2018-02-26	2018-02-26	1	145.68	145.68	0	NEW	2026-05-13 10:04:56.520
18391	318259783b4420b8cb93f3bfd8800281	rio de janeiro	RJ	2018-04-27	2018-04-27	1	318.97	318.97	0	NEW	2026-05-13 10:04:56.520
18392	318275d43f420cc9f44439fe015fc10d	amparo	SP	2017-05-09	2017-05-09	1	107.06	107.06	0	NEW	2026-05-13 10:04:56.520
18393	318451ff1a9a0bf331dde0ce4fa00421	indianopolis	MG	2018-03-17	2018-03-17	1	48.31	48.31	0	NEW	2026-05-13 10:04:56.520
18394	3184857361deb56be5aaa646f2737994	toledo	PR	2018-06-23	2018-06-23	1	320.04	320.04	0	NEW	2026-05-13 10:04:56.520
18395	3184bb19ff14f1ba91c4cd36029cd238	rio de janeiro	RJ	2018-01-24	2018-01-24	1	120.00	120.00	0	NEW	2026-05-13 10:04:56.520
18396	3184d07c9bb680de9f812e750965cfa2	fortaleza	CE	2018-04-17	2018-04-17	1	105.66	105.66	0	NEW	2026-05-13 10:04:56.520
18397	318894746180231f5bb61ec807845ba7	rio de janeiro	RJ	2017-09-01	2017-09-01	1	99.33	99.33	0	NEW	2026-05-13 10:04:56.520
18398	3188c007dd2e0cad868f43a39274c6e8	tres coroas	RS	2018-02-13	2018-02-13	1	237.00	237.00	0	NEW	2026-05-13 10:04:56.520
18399	31898f094903a5775155cb66b6a249ef	uchoa	SP	2018-06-21	2018-06-21	1	356.39	356.39	0	NEW	2026-05-13 10:04:56.520
18400	318a8173e6ffb6811284913d9e25bae9	sao paulo	SP	2018-01-15	2018-01-15	1	74.16	74.16	0	NEW	2026-05-13 10:04:56.520
18401	318a99e46c2b01163c597b8c142bbbf0	varzea da palma	MG	2017-05-13	2017-05-13	1	819.05	819.05	0	NEW	2026-05-13 10:04:56.520
18402	318abc8bb78861a558cefed27f4540fb	fortaleza	CE	2017-08-03	2017-08-03	1	82.73	82.73	0	NEW	2026-05-13 10:04:56.520
18403	318b69202a96429368680f215843340d	natal	RN	2017-01-06	2017-01-06	1	666.71	666.71	0	NEW	2026-05-13 10:04:56.520
18404	318b8659483e12e9cbe1e6550d97f9d9	blumenau	SC	2017-02-09	2017-03-01	2	635.40	317.70	1	REGULAR	2026-05-13 10:04:56.520
18405	318bd12e1c1068f2f0893f1c225813fe	aracatuba	SP	2017-11-09	2017-11-09	1	147.86	147.86	0	NEW	2026-05-13 10:04:56.520
18406	318dd674b6e789249337a1edca1b0cc1	itaocara	RJ	2017-08-11	2017-08-11	1	215.56	215.56	0	NEW	2026-05-13 10:04:56.520
18407	318fbec40d219e6efc3f7fcfe9aeaafd	recife	PE	2017-04-20	2017-04-20	1	64.82	64.82	0	NEW	2026-05-13 10:04:56.520
18408	318fc171bc819147404d83733e140d7b	sao paulo	SP	2018-02-09	2018-02-09	1	293.36	293.36	0	NEW	2026-05-13 10:04:56.520
18409	31905554afa8c0472fd4b8f9bc6e0315	vicosa	MG	2017-10-27	2017-10-27	1	46.59	46.59	0	NEW	2026-05-13 10:04:56.520
18410	319056cad681ba36a9239cfa38197476	sao paulo	SP	2017-11-24	2017-11-24	1	106.16	106.16	0	NEW	2026-05-13 10:04:56.520
18411	3190d2d36c6b61627550b40c8d0bc8c9	moema	MG	2018-06-22	2018-06-22	1	214.12	214.12	0	NEW	2026-05-13 10:04:56.520
18412	31910cd60f60fc5e692c80d83841c052	guarulhos	SP	2017-07-18	2017-07-18	1	225.87	225.87	0	NEW	2026-05-13 10:04:56.520
18413	31917529baed2622ae617d1b66ab01f2	osasco	SP	2018-04-26	2018-04-26	1	159.03	159.03	0	NEW	2026-05-13 10:04:56.520
18414	3191762c3dbb98aeb88b8f77bb2fd343	sao paulo	SP	2018-06-18	2018-06-18	1	140.55	140.55	0	NEW	2026-05-13 10:04:56.520
18415	31934416054332748fd3fa41e7e3ac12	belo horizonte	MG	2017-03-08	2017-03-08	1	62.51	62.51	0	NEW	2026-05-13 10:04:56.520
18416	31954fc2c9d7b714d49ee440cc8ab01f	sao luis	MA	2017-02-07	2017-02-07	1	51.99	51.99	0	NEW	2026-05-13 10:04:56.520
18417	319570c563033f7313d82b2c906c695c	rio de janeiro	RJ	2017-08-02	2017-08-02	1	81.88	81.88	0	NEW	2026-05-13 10:04:56.520
18418	319677a4ab8260c1c2f47e2340f326c5	uba	MG	2017-05-27	2017-05-27	1	44.38	44.38	0	NEW	2026-05-13 10:04:56.520
18419	3196781fa8e84895b34326dfbb4826eb	sao paulo	SP	2017-06-05	2017-06-05	1	73.34	73.34	0	NEW	2026-05-13 10:04:56.520
18420	319735848583373563cb47f6f112b6c5	belo horizonte	MG	2017-07-18	2017-07-18	1	142.28	142.28	0	NEW	2026-05-13 10:04:56.520
18421	3197a1d80c007260a1f25f6317a3a1e5	sertaozinho	SP	2018-04-17	2018-04-17	1	72.76	72.76	0	NEW	2026-05-13 10:04:56.520
18422	319aed7fd576c317a96b55a991befb3e	sorocaba	SP	2018-03-06	2018-03-24	2	65.77	32.89	1	REGULAR	2026-05-13 10:04:56.520
18423	319b8f88851aac75605cc06bb64bf1a8	rio de janeiro	RJ	2017-05-16	2017-05-16	1	83.23	83.23	0	NEW	2026-05-13 10:04:56.520
18424	319b9cc9f7adaf36ce7835621c30248c	itapira	SP	2017-02-06	2017-02-06	1	72.63	72.63	0	NEW	2026-05-13 10:04:56.520
18425	319cb8b5ea49d6dc93c38d6d49a5e6f3	sao paulo	SP	2018-08-14	2018-08-14	1	161.51	161.51	0	NEW	2026-05-13 10:04:56.520
18426	319df3f4e38c4bcf9e3bccd1bb504bdc	eusebio	CE	2018-06-10	2018-06-10	1	41.53	41.53	0	NEW	2026-05-13 10:04:56.520
18427	319e86b5a7cbc42a85be7e1e452f337a	campos dos goytacazes	RJ	2017-09-15	2017-09-15	1	308.42	308.42	0	NEW	2026-05-13 10:04:56.520
18428	319f4c4b256728bbc5b4c10c39b9168e	sete lagoas	MG	2017-08-16	2017-08-16	1	141.43	141.43	0	NEW	2026-05-13 10:04:56.520
18429	319fb7408d85ca7902baa71df1dd7045	jaboatao dos guararapes	PE	2017-09-01	2017-09-01	1	104.94	104.94	0	NEW	2026-05-13 10:04:56.520
18430	31a0924f318661d053477b0e7870298c	rio verde	GO	2018-05-04	2018-05-04	1	145.91	145.91	0	NEW	2026-05-13 10:04:56.520
18431	31a101b7cd46b24ee30137f215f0b35d	sao paulo	SP	2017-04-23	2017-04-23	1	77.75	77.75	0	NEW	2026-05-13 10:04:56.520
18432	31a2155ab634cc7f1589e5211a975981	americana	SP	2017-12-06	2017-12-06	1	36.77	36.77	0	NEW	2026-05-13 10:04:56.520
18433	31a243df42ab31a4d1f0a2dd6c120cbf	itajuba	MG	2017-05-19	2017-05-19	1	302.44	302.44	0	NEW	2026-05-13 10:04:56.520
18434	31a27168afac5428a9dbaaa041af2082	brasilia	DF	2018-06-20	2018-06-20	1	53.95	53.95	0	NEW	2026-05-13 10:04:56.520
18435	31a2c5866de0d8e3c7b5cd7f8e6dd97b	curitiba	PR	2017-06-13	2017-06-13	1	41.99	41.99	0	NEW	2026-05-13 10:04:56.520
18436	31a3090d4331b5ae638c77fb66d0f85f	sao paulo	SP	2018-07-10	2018-07-10	1	59.25	59.25	0	NEW	2026-05-13 10:04:56.520
18437	31a3d7e741504f52fb78cd3b7692e8ee	ipatinga	MG	2018-01-04	2018-01-04	1	90.88	90.88	0	NEW	2026-05-13 10:04:56.520
18438	31a5a2b6f59607a0c7ba435e40316362	rio grande	RS	2018-01-26	2018-01-26	1	41.00	41.00	0	NEW	2026-05-13 10:04:56.520
18439	31a5ad3ec6f5494abdc69be5f2e4e74a	monte belo	MG	2018-08-04	2018-08-04	1	73.48	73.48	0	NEW	2026-05-13 10:04:56.520
18440	31a661e2227564f12b1424a66f3cf528	sao paulo	SP	2018-05-09	2018-05-09	1	560.41	560.41	0	NEW	2026-05-13 10:04:56.520
18441	31a6cf9e22c6b10a4706a9d2aa9ee302	sao paulo	SP	2017-11-28	2017-11-28	1	262.13	262.13	0	NEW	2026-05-13 10:04:56.520
18442	31a98cf218b88e127990ae3ded21211f	sao paulo	SP	2018-01-15	2018-01-15	1	20.68	20.68	0	NEW	2026-05-13 10:04:56.520
18443	31a9f3ea5883e3fa0e6ec685504251e2	sao luis	MA	2017-11-24	2017-11-24	1	123.04	123.04	0	NEW	2026-05-13 10:04:56.520
18444	31aa2034dc4b34b06487e22a53b4a07a	alto do rodrigues	RN	2017-09-14	2017-09-29	2	379.28	189.64	1	REGULAR	2026-05-13 10:04:56.520
18445	31ab4a5b2f583ee1de310d7dc4f49d1e	bambui	MG	2017-08-07	2017-08-07	1	76.08	76.08	0	NEW	2026-05-13 10:04:56.520
18446	31ac267d8742b8784acf15ff27cc9810	recife	PE	2018-05-13	2018-05-13	1	143.24	143.24	0	NEW	2026-05-13 10:04:56.520
18447	31ae1fbde983ad554ffdc217c824033b	sao jose dos campos	SP	2017-09-26	2017-09-26	1	41.63	41.63	0	NEW	2026-05-13 10:04:56.520
18448	31ae77543b4607be85072a5aa23e19ca	cuiaba	MT	2018-01-26	2018-01-26	1	307.47	307.47	0	NEW	2026-05-13 10:04:56.520
18449	31af9bec4ba47ddde045e5de5412ed6f	morro vermelho	MG	2017-10-19	2017-10-19	1	40.99	40.99	0	NEW	2026-05-13 10:04:56.520
18450	31afa346632ee5f19af09f509b9e4e25	guarulhos	SP	2018-01-23	2018-01-23	1	161.54	161.54	0	NEW	2026-05-13 10:04:56.520
18451	31b051671d995456a35b106e22c19ba0	aracaju	SE	2017-07-14	2017-07-14	1	61.05	61.05	0	NEW	2026-05-13 10:04:56.520
18452	31b0f587f0c7b541c511988575c67cb6	criciuma	SC	2018-01-23	2018-01-23	1	230.90	230.90	0	NEW	2026-05-13 10:04:56.520
18453	31b1d873981ee105b2aa142be2ca3811	taubate	SP	2018-06-08	2018-06-08	1	134.14	134.14	0	NEW	2026-05-13 10:04:56.520
18454	31b2b19ac5c147dabaa350763a9a754d	araraquara	SP	2018-07-02	2018-07-02	1	52.43	52.43	0	NEW	2026-05-13 10:04:56.520
18455	31b3e8da8546fc9ff5fb7626964360d3	suzano	SP	2017-10-05	2017-10-05	1	331.73	331.73	0	NEW	2026-05-13 10:04:56.520
18456	31b47d8fb48b6d17a3cf8699127f8df4	uberaba	MG	2018-03-13	2018-03-13	1	95.64	95.64	0	NEW	2026-05-13 10:04:56.520
18457	31b4f68df2f79cde4ba71e214ae27202	valinhos	SP	2018-06-25	2018-06-25	1	236.70	236.70	0	NEW	2026-05-13 10:04:56.520
18458	31b5a19a2922b68bb32ae40688a6a654	sao paulo	SP	2018-05-15	2018-05-15	1	50.71	50.71	0	NEW	2026-05-13 10:04:56.520
18459	31b5e7b0290cf70ac603e77f85efb53f	monte alto	SP	2017-10-17	2017-10-17	1	73.34	73.34	0	NEW	2026-05-13 10:04:56.520
18460	31b8437b83b69d714e1567144351b70f	divinopolis	MG	2017-09-14	2017-09-14	1	232.71	232.71	0	NEW	2026-05-13 10:04:56.520
18461	31b8cc3d3bcb9724b307d78a3f455af5	curitiba	PR	2018-04-15	2018-04-15	1	64.07	64.07	0	NEW	2026-05-13 10:04:56.520
18462	31b8fa2573bde01af4737e8ed29c348b	sao paulo	SP	2017-09-13	2017-09-13	1	59.34	59.34	0	NEW	2026-05-13 10:04:56.520
18463	31b95c0856339264b9f9bbccce2f5b6a	petropolis	RJ	2017-12-26	2017-12-26	1	164.79	164.79	0	NEW	2026-05-13 10:04:56.520
18464	31b9765a88ef50ccd457bb40491c4fbf	belo campo	BA	2018-03-18	2018-03-18	1	103.40	103.40	0	NEW	2026-05-13 10:04:56.520
18465	31b9951a97199d0d5fa7b5f02453265f	piracicaba	SP	2017-12-11	2017-12-11	1	122.37	122.37	0	NEW	2026-05-13 10:04:56.520
18466	31baf34c26697a6098abb7a123195a31	sao paulo	SP	2017-06-28	2017-06-28	1	74.03	74.03	0	NEW	2026-05-13 10:04:56.520
18467	31bb72a94e1d85c02c1fe1c025b71836	sao jose do rio preto	SP	2017-12-31	2017-12-31	1	91.05	91.05	0	NEW	2026-05-13 10:04:56.520
18468	31bc23941a9984d8ce65e1afbce180ad	sao paulo	SP	2018-01-15	2018-01-15	1	24.68	24.68	0	NEW	2026-05-13 10:04:56.520
18469	31bcfaba742a273603909936ef4a5b75	sorocaba	SP	2018-06-09	2018-06-09	1	64.68	64.68	0	NEW	2026-05-13 10:04:56.520
18470	31bd5704afe103b06cb312b751525e47	jucurutu	RN	2017-07-06	2017-07-06	1	168.45	168.45	0	NEW	2026-05-13 10:04:56.520
18471	31be1dddf65bc204d6b5a3c8bd8d5d1c	rio de janeiro	RJ	2018-02-14	2018-02-14	1	64.00	64.00	0	NEW	2026-05-13 10:04:56.520
18472	31be4a82a24208b1195f549edbd9f705	sao jose dos pinhais	PR	2018-03-31	2018-03-31	1	38.13	38.13	0	NEW	2026-05-13 10:04:56.520
18473	31bebad27802e147dc29f62932d6b3f1	ibicare	SC	2017-08-15	2017-08-15	1	55.10	55.10	0	NEW	2026-05-13 10:04:56.520
18474	31bf606c8e1ec22223a013e8f4081655	caseiros	RS	2017-05-06	2017-05-06	1	152.66	152.66	0	NEW	2026-05-13 10:04:56.520
18475	31bfa97f1ea0663a50ebc5c811ebdf4d	diadema	SP	2017-10-10	2017-11-02	2	937.36	468.68	1	REGULAR	2026-05-13 10:04:56.520
18476	31c014df5bd50caf330d47c60a7b485c	guadalupe	PI	2017-08-03	2017-08-03	1	436.50	436.50	0	NEW	2026-05-13 10:04:56.520
18477	31c0ba774c4b6f5ffc6190dad6bd6503	barra bonita	SP	2018-01-11	2018-01-11	1	527.03	527.03	0	NEW	2026-05-13 10:04:56.520
18478	31c0d3595ec8a72962d0c2aa7a04fa27	lorena	SP	2017-06-28	2017-06-28	1	223.14	223.14	0	NEW	2026-05-13 10:04:56.520
18479	31c15d3e04d2edbb4b7d73578d305d32	guarulhos	SP	2017-03-19	2017-03-19	1	120.97	120.97	0	NEW	2026-05-13 10:04:56.520
18480	31c23262d79bc7e803884e37f9bc5359	santo angelo	RS	2018-01-18	2018-01-18	1	50.09	50.09	0	NEW	2026-05-13 10:04:56.520
18481	31c249914869457aeb651e2ac3d666d8	sao luis	MA	2017-07-06	2017-07-06	1	183.84	183.84	0	NEW	2026-05-13 10:04:56.520
18482	31c2518bb0a8ce514321a9279deeca39	sao carlos	SP	2017-12-06	2017-12-06	1	65.78	65.78	0	NEW	2026-05-13 10:04:56.520
18483	31c4b2ae7129f394dbc81de2b4225672	santa barbara d'oeste	SP	2017-11-28	2017-11-28	1	261.80	261.80	0	NEW	2026-05-13 10:04:56.520
18484	31c60cf2a3e27cf2d85afa70af84de84	mongagua	SP	2018-06-17	2018-06-17	1	41.85	41.85	0	NEW	2026-05-13 10:04:56.520
18485	31c6dd92c95904f1273cbf65758ee92e	caldas	MG	2018-01-15	2018-01-15	1	96.32	96.32	0	NEW	2026-05-13 10:04:56.520
18486	31c6ed91df7508096e038f3c60c96cc6	sertaozinho	SP	2018-02-06	2018-02-06	1	163.06	163.06	0	NEW	2026-05-13 10:04:56.520
18487	31c733afaf6875ccb2a96b7d5cb79b64	divinopolis	MG	2018-07-22	2018-07-22	1	224.20	224.20	0	NEW	2026-05-13 10:04:56.520
18488	31c8bea35443dd560ea09d74e7970583	belo horizonte	MG	2018-07-18	2018-07-18	1	114.47	114.47	0	NEW	2026-05-13 10:04:56.520
18489	31c9035341cb7e0645f2f6531616efd2	sao paulo	SP	2018-01-13	2018-01-13	1	112.39	112.39	0	NEW	2026-05-13 10:04:56.520
18490	31c9713476a117a44e586a3e6cae3a17	rio de janeiro	RJ	2017-08-21	2017-08-21	1	87.62	87.62	0	NEW	2026-05-13 10:04:56.520
18491	31cb8b5ae4d65859af8fc33b14cde233	matao	SP	2017-11-30	2017-11-30	1	124.50	124.50	0	NEW	2026-05-13 10:04:56.520
18492	31cb9459f7fc068336a66a1279678fed	londrina	PR	2017-08-13	2017-08-13	1	636.74	636.74	0	NEW	2026-05-13 10:04:56.520
18493	31cd972ce5d774b38462e9a2ddbc124c	duartina	SP	2018-06-02	2018-06-02	1	277.79	277.79	0	NEW	2026-05-13 10:04:56.520
18494	31cdd1df0a1e5ae952d89a5fe0d6eb15	bento goncalves	RS	2017-06-23	2017-06-23	1	76.79	76.79	0	NEW	2026-05-13 10:04:56.520
18495	31ced9dcf0b9cb2bcf848efa71a57e6a	ponta grossa	PR	2018-02-20	2018-02-20	1	66.60	66.60	0	NEW	2026-05-13 10:04:56.520
18496	31cfe4886266d67b1797af6638875034	salvador	BA	2017-12-05	2017-12-05	1	127.30	127.30	0	NEW	2026-05-13 10:04:56.520
18497	31d01917860b026341cdde17c942b59b	barra mansa	RJ	2017-11-01	2017-11-01	1	74.59	74.59	0	NEW	2026-05-13 10:04:56.520
18498	31d027706d8229b6b9ceae61823566b8	iturama	MG	2017-11-24	2017-11-24	1	205.56	205.56	0	NEW	2026-05-13 10:04:56.520
18499	31d0b55cfd9a400a5786b5de885bba7e	sao paulo	SP	2018-08-25	2018-08-25	1	60.42	60.42	0	NEW	2026-05-13 10:04:56.520
18500	31d13f2ca764748ae45a19c86f79611c	ponta grossa	PR	2017-07-31	2017-07-31	1	357.62	357.62	0	NEW	2026-05-13 10:04:56.520
18501	31d1ec8fb80004b9a556acace88a9468	araucaria	PR	2018-05-25	2018-05-25	1	1053.84	1053.84	0	NEW	2026-05-13 10:04:56.520
18502	31d2262badf1dea086cfbb7463f62c0d	santo andre	SP	2018-08-18	2018-08-18	1	171.77	171.77	0	NEW	2026-05-13 10:04:56.520
18503	31d29e85e904e0b8ffa2af37319cb8a9	inhauma	MG	2018-08-10	2018-08-10	1	43.27	43.27	0	NEW	2026-05-13 10:04:56.520
18504	31d2d2622e65a0b4aff28446600e8016	aparecida de goiania	GO	2017-05-05	2017-05-05	1	148.24	148.24	0	NEW	2026-05-13 10:04:56.520
18505	31d332d20895c5c0baefe55207a0fead	ubatuba	SP	2017-05-14	2018-07-17	3	276.07	92.02	1	LOYAL	2026-05-13 10:04:56.520
18506	31d345dc7e57dbc9843ac70d4d88e6f5	sao paulo	SP	2018-01-22	2018-01-22	1	28.41	28.41	0	NEW	2026-05-13 10:04:56.520
18507	31d3e4ea0bd3eded67809f54889f56a2	rio de janeiro	RJ	2018-08-16	2018-08-16	1	205.42	205.42	0	NEW	2026-05-13 10:04:56.520
18508	31d41cae7b76a376b159f7ccfc38804e	brasilia	DF	2018-04-20	2018-04-20	1	183.03	183.03	0	NEW	2026-05-13 10:04:56.520
18509	31d436bafbad927dc79b130826dc3404	uberlandia	MG	2017-04-17	2017-04-17	1	75.53	75.53	0	NEW	2026-05-13 10:04:56.520
18510	31d47c84875a0ac84835c7162a0146e4	sao paulo	SP	2017-05-02	2017-05-02	1	94.72	94.72	0	NEW	2026-05-13 10:04:56.520
18511	31d4b05ef830a7347b8f43640eb6511e	uberlandia	MG	2017-02-22	2017-02-22	2	323.35	161.68	1	REGULAR	2026-05-13 10:04:56.520
18512	31d4c58047d9ea1a3557b19685f1dc7d	sao paulo	SP	2018-08-17	2018-08-17	1	47.44	47.44	0	NEW	2026-05-13 10:04:56.520
18513	31d562e27aaee4736c97f6d4981ee6f9	sao paulo	SP	2018-06-04	2018-06-04	1	187.15	187.15	0	NEW	2026-05-13 10:04:56.520
18514	31d5927e37d3926c32fb963d4bf6f11a	porto alegre	RS	2017-12-03	2017-12-03	1	176.23	176.23	0	NEW	2026-05-13 10:04:56.520
18515	31d5ba0ac9c388bbdc6d6c10a60df123	brasilia	DF	2017-08-03	2017-08-03	1	304.18	304.18	0	NEW	2026-05-13 10:04:56.520
18516	31d5f22b3788dee2a6d03c13e90e0c69	diadema	SP	2018-08-20	2018-08-20	1	118.35	118.35	0	NEW	2026-05-13 10:04:56.520
18517	31d671b9dc337c7844e0ad268bd27685	sorocaba	SP	2017-12-18	2017-12-18	1	197.58	197.58	0	NEW	2026-05-13 10:04:56.520
18518	31d6e3887639866734a77bc1b80d3528	brasilia de minas	MG	2018-04-03	2018-04-03	1	31.88	31.88	0	NEW	2026-05-13 10:04:56.520
18519	31d6e79d2e888a8a7e4378abfbb55816	goiania	GO	2018-05-12	2018-05-12	1	43.22	43.22	0	NEW	2026-05-13 10:04:56.520
18520	31d8b860775ed59cb8aff5da28359367	barra do garcas	MT	2017-11-08	2017-11-08	1	30.79	30.79	0	NEW	2026-05-13 10:04:56.520
18521	31d93d58bb9db4942b13135a914733a7	sao paulo	SP	2017-03-16	2017-03-16	1	176.88	176.88	0	NEW	2026-05-13 10:04:56.520
18522	31d958dffbf0b744375b5ff0393e6fb3	aracatuba	SP	2017-05-16	2017-09-20	2	213.74	106.87	1	REGULAR	2026-05-13 10:04:56.520
18523	31d9c52f93228a14c0ed110e627e5dde	sao paulo	SP	2018-06-03	2018-06-03	1	239.65	239.65	0	NEW	2026-05-13 10:04:56.520
18524	31d9f06aeb3e5695e7f7f809e22ad73b	birigui	SP	2018-01-14	2018-01-14	1	102.96	102.96	0	NEW	2026-05-13 10:04:56.520
18525	31da3a25a698af90c645cc6bb62e50f1	sao roque	SP	2018-07-30	2018-07-30	1	159.40	159.40	0	NEW	2026-05-13 10:04:56.520
18526	31db02528216401f292fff0d18b8d71e	barra mansa	RJ	2017-08-03	2017-08-03	1	77.66	77.66	0	NEW	2026-05-13 10:04:56.520
18527	31dbc99d6ed9ae1073af0580582cc461	pindamonhangaba	SP	2018-07-26	2018-07-26	1	108.96	108.96	0	NEW	2026-05-13 10:04:56.520
18528	31dc9653bb29d062873243d5f988cd74	maringa	PR	2018-02-19	2018-02-19	1	138.60	138.60	0	NEW	2026-05-13 10:04:56.520
18529	31dcb1b92cf754e8f46bfa847cd43cae	sao paulo	SP	2018-05-07	2018-05-07	1	57.72	57.72	0	NEW	2026-05-13 10:04:56.520
18530	31ddfdbb2073bf9aca1a5f8496925683	maua	SP	2018-02-08	2018-02-08	1	171.93	171.93	0	NEW	2026-05-13 10:04:56.520
18531	31de4c2abfc75a9f4240104be74b343c	niteroi	RJ	2018-03-10	2018-03-10	1	131.51	131.51	0	NEW	2026-05-13 10:04:56.520
18532	31de705ead768af5a7fe4d0cfdc52da3	belem	PA	2017-08-30	2017-08-30	1	58.83	58.83	0	NEW	2026-05-13 10:04:56.520
18533	31dfbc935e91c88c9670960adc969234	rolante	RS	2018-05-20	2018-05-20	1	69.90	69.90	0	NEW	2026-05-13 10:04:56.520
18534	31e0594ceb5bcb2f0ab698a5ed2bb0ff	brasilia	DF	2017-12-27	2017-12-27	1	45.01	45.01	0	NEW	2026-05-13 10:04:56.520
18535	31e05a4807105bb6f6ced59da6b113de	teresina	PI	2017-09-09	2017-09-09	1	446.66	446.66	0	NEW	2026-05-13 10:04:56.520
18536	31e0eb64c5eb715aab04433200ea4ed5	vinhedo	SP	2017-09-11	2017-09-20	2	200.06	100.03	1	REGULAR	2026-05-13 10:04:56.520
18537	31e15403325f85c7d83f868da40970a7	sao paulo	SP	2018-03-26	2018-03-26	1	84.52	84.52	0	NEW	2026-05-13 10:04:56.520
18538	31e22c0d02f4eaf872ec1f3e4e8d1020	braco do norte	SC	2017-07-31	2017-07-31	1	158.62	158.62	0	NEW	2026-05-13 10:04:56.520
18539	31e2a2013f74538d3ca08b0c24e7e62b	indaial	SC	2018-07-17	2018-07-17	1	65.48	65.48	0	NEW	2026-05-13 10:04:56.520
18540	31e2e13cc64f2a3bd9dbde22bbad06b2	teresina	PI	2018-01-23	2018-01-25	2	350.20	175.10	1	REGULAR	2026-05-13 10:04:56.520
18541	31e412b9fb766b6794724ed17a41dfa6	santos	SP	2017-12-13	2017-12-13	1	1014.02	1014.02	0	NEW	2026-05-13 10:04:56.520
18542	31e42515852f150b345756d0ada0ec15	sao paulo	SP	2018-01-17	2018-01-17	1	44.35	44.35	0	NEW	2026-05-13 10:04:56.520
18543	31e4839e2b120b145b89bf94d27eeecc	uberaba	MG	2017-08-08	2017-08-08	1	94.78	94.78	0	NEW	2026-05-13 10:04:56.520
18544	31e53ad1c93542be3d4eed51f677cac0	santa cruz do sul	RS	2017-04-21	2017-04-21	1	186.39	186.39	0	NEW	2026-05-13 10:04:56.520
18545	31e6423a5f322dddb4e9ac4092e92066	goiania	GO	2018-01-28	2018-01-28	1	121.88	121.88	0	NEW	2026-05-13 10:04:56.520
18546	31e676ac8908725340b0a64325dbc613	leme	SP	2017-03-03	2017-03-03	1	95.67	95.67	0	NEW	2026-05-13 10:04:56.520
18547	31e7af8414a4c6c40d9a4f217d269e99	madre de deus	BA	2018-07-23	2018-07-23	1	134.71	134.71	0	NEW	2026-05-13 10:04:56.520
18548	31e924c19d4d1cf7eb6bb1e96dc18c62	porto alegre	RS	2018-01-17	2018-01-17	1	415.96	415.96	0	NEW	2026-05-13 10:04:56.520
18549	31ea38714274af619a3a0f6a152d2eac	contagem	MG	2018-06-25	2018-06-25	1	137.70	137.70	0	NEW	2026-05-13 10:04:56.520
18550	31eb14dd2412b05ea652e84cd1210049	porto velho	RO	2018-06-10	2018-06-10	1	45.34	45.34	0	NEW	2026-05-13 10:04:56.520
18551	31eb58b2b9cc1ddbb66ace0727f22211	sao paulo	SP	2017-04-23	2017-04-23	1	141.08	141.08	0	NEW	2026-05-13 10:04:56.520
18552	31ec7f874ddf3354271c86d59e90b801	sao paulo	SP	2017-02-13	2017-02-13	1	34.42	34.42	0	NEW	2026-05-13 10:04:56.520
18553	31ec946efae9958c231ebfce447a1169	aguas da prata	SP	2018-06-24	2018-06-24	1	185.39	185.39	0	NEW	2026-05-13 10:04:56.520
